,ward_clus,업체명,경도,위도,주차장명,주차경도,주차위도,group,sum_2_y
240,61,(주)수서에너지,37.4827957,127.1028258,손기정체육공원 공영주차장,126.972411,37.55877811,241.0,1.6189988000205957
241,61,(주)수서에너지,37.4827957,127.1028258,동국제강,126.98347,37.567229,242.0,1.2549177401415108
242,61,(주)수서에너지,37.4827957,127.1028258,약수동 공영주차장,126.97998211,37.56792511,243.0,1.2549177401415108
243,61,(주)수서에너지,37.4827957,127.1028258,필동 공영주차장,126.97774811,37.56835511,244.0,1.2549177401415108
244,62,홍익에너지(주),37.5081049,127.1014515,서소문삼성생명뒤 공영주차장,126.98960911,37.56736110000001,245.0,1.2549177401415108
245,62,홍익에너지(주),37.5081049,127.1014515,남산동 공영주차장,126.98113911,37.56787611,246.0,1.2549177401415108
246,62,홍익에너지(주),37.5081049,127.1014515,신당사거리 공영주차장,126.99596711,37.56531311,247.0,1.4717877711328733
247,62,홍익에너지(주),37.5081049,127.1014515,신당역 공영주차장,126.99666311,37.56370211,248.0,1.4717877711328733
248,63,케이와이에너지 (주)한영충전소,37.6605626,127.0391747,훈련원 화물대기,127.003609,37.567026,249.0,1.3464665506898497
249,63,케이와이에너지 (주)한영충전소,37.6605626,127.0391747,버티 공영주차장,126.99573211,37.56761311,250.0,1.3464665506898497
250,63,케이와이에너지 (주)한영충전소,37.6605626,127.0391747,중구구민회관 부설주차장,127.00501811,37.56764311,251.0,1.3464665506898497
251,63,케이와이에너지 (주)한영충전소,37.6605626,127.0391747,중림종합복지센터 부설주차장,126.9940111,37.56767711,252.0,1.3464665506898497
252,64,강남복지충전소,37.4763295,127.1032761,충현어린이공원 공영주차장,127.02288811,37.56505411,253.0,1.257631666564062
253,64,강남복지충전소,37.4763295,127.1032761,충현 공영주차장,126.96621811,37.55954811,254.0,1.5333325726174207
254,64,강남복지충전소,37.4763295,127.1032761,다산아트 공영주차장,127.01677611,37.56744411,255.0,1.882160045500309
255,64,강남복지충전소,37.4763295,127.1032761,신당동 공영주차장,127.014296,37.562026,256.0,1.882160045500309
256,65,현대오일뱅크 중곡동충전소,37.5600492,127.07152109999998,중랑초교,127.075783364,37.5891843026,257.0,0.8485135226314016
257,65,현대오일뱅크 중곡동충전소,37.5600492,127.07152109999998,면목2동,127.080895225,37.5879339365,258.0,0.8485135226314016
258,65,현대오일뱅크 중곡동충전소,37.5600492,127.07152109999998,중곡초교,127.082678629,37.5747601767,259.0,0.6877008800374538
259,65,현대오일뱅크 중곡동충전소,37.5600492,127.07152109999998,용마폭포,127.089120441,37.5733535419,260.0,0.6877008800374538
260,66,국제가스공업(주),37.6342897,127.0196568,상봉2동,127.084324844,37.593049171,261.0,0.7364487484584193
261,66,국제가스공업(주),37.6342897,127.0196568,중화1동,127.08165868100001,37.6027493119,262.0,0.7274608651700437
262,66,국제가스공업(주),37.6342897,127.0196568,화랑대역,127.08669,37.62009000000001,263.0,1.0017370865995232
263,66,국제가스공업(주),37.6342897,127.0196568,면일초교,127.099373988,37.591981498,264.0,0.6345298466907655
264,67,서울와사공업(주),37.6361977,127.0223295,봉화산역(남),127.091907,37.616427,265.0,0.7235927112558483
265,67,서울와사공업(주),37.6361977,127.0223295,봉수대,127.09262162700001,37.607076780199996,266.0,0.7235927112558483
266,67,서울와사공업(주),37.6361977,127.0223295,동원시장,127.091943773,37.5900161494,267.0,1.0537351095510954
267,67,서울와사공업(주),37.6361977,127.0223295,은행나무,127.091577826,37.5870575753,268.0,1.0537351095510954
268,68,대치에너지주식회사,37.49929960000001,127.0759013,늘봄,127.09640007799999,37.5898179798,269.0,0.8542982712452678
269,68,대치에너지주식회사,37.49929960000001,127.0759013,까치공원,127.086967859,37.5835075461,270.0,0.8542982712452678
270,68,대치에너지주식회사,37.49929960000001,127.0759013,동산 공영주차장,126.97595311,37.55660411,271.0,1.6189988000205957
271,68,대치에너지주식회사,37.49929960000001,127.0759013,장충 공영주차장,126.97529109999998,37.55611411,272.0,1.6189988000205957
