기간	자치구	동	합계	합계	합계	합계	합계	농업 임업 및 어업	농업 임업 및 어업	광업	광업	제조업	제조업	전기 가스 증기 및 공기조절 공급업	전기 가스 증기 및 공기조절 공급업	수도 하수 및 폐기물 처리 원료 재생업	수도 하수 및 폐기물 처리 원료 재생업	건설업	건설업	도매 및 소매업	도매 및 소매업	운수 및 창고업	운수 및 창고업	숙박 및 음식점업	숙박 및 음식점업	정보통신업	정보통신업	금융 및 보험업	금융 및 보험업	부동산업	부동산업	전문 과학 및 기술 서비스업	전문 과학 및 기술 서비스업	사업시설 관리 사업 지원 및 임대 서비스업	사업시설 관리 사업 지원 및 임대 서비스업	공공행정 국방 및 사회보장 행정	공공행정 국방 및 사회보장 행정	교육 서비스업	교육 서비스업	보건업 및 사회복지 서비스업	보건업 및 사회복지 서비스업	예술 스포츠 및 여가관련 서비스업	예술 스포츠 및 여가관련 서비스업	협회 및 단체 수리 및 기타 개인 서비스업	협회 및 단체 수리 및 기타 개인 서비스업
기간	자치구	동	사업체수	사업체수	종사자수	종사자수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
기간	자치구	동	사업체수	여성대표자	계	남	여	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수	사업체수	종사자수
2017	중랑구	면목7동	1,485	544	4,426	2,084	2,342	-	-	-	-	232	1,091	-	-	1	8	52	159	334	759	227	383	216	538	1	1	9	148	62	167	15	58	16	45	2	19	33	167	62	446	50	138	173	299
2017	중랑구	상봉1동	1,148	401	6,397	3,409	2,988	-	-	-	-	78	600	-	-	-	-	29	374	291	1,009	265	1,355	136	641	6	186	10	321	49	232	9	27	22	238	1	24	54	640	54	470	28	75	116	205
2017	중랑구	상봉2동	2,102	792	9,120	4,884	4,236	-	-	-	-	241	1,049	-	-	1	3	55	296	438	2,249	161	379	552	1,551	21	190	20	258	85	205	38	499	33	687	3	116	33	340	61	544	169	440	191	314
2017	중랑구	중화1동	1,096	374	3,929	1,645	2,284	-	-	-	-	132	652	1	24	1	3	40	158	188	575	253	304	100	274	7	143	5	43	53	121	20	80	11	47	2	18	79	702	48	519	20	49	136	217
2017	중랑구	중화2동	2,175	786	7,441	4,176	3,265	-	-	-	-	264	1,117	-	-	5	28	83	503	514	1,234	337	939	405	973	14	115	16	110	64	482	36	165	35	480	4	104	21	60	63	495	84	196	230	440
2017	중랑구	묵1동	1,513	537	5,749	2,732	3,017	-	-	-	-	67	385	2	84	-	-	45	507	300	1,099	351	377	249	766	10	104	14	125	91	180	15	108	12	87	2	68	69	615	69	596	51	177	166	471
2017	중랑구	묵2동	1,780	524	4,949	2,580	2,369	-	-	1	3	153	660	-	-	-	-	69	398	300	823	586	598	227	534	8	34	10	96	64	120	14	84	18	303	4	182	49	307	51	413	53	104	173	290
2017	중랑구	망우3동	1,115	376	3,914	1,880	2,034	-	-	-	-	263	1,303	1	2	-	-	45	157	184	491	235	468	125	308	2	4	3	19	32	53	5	14	17	91	1	19	33	364	37	412	20	64	112	145
2017	중랑구	신내1동	1,998	579	10,597	6,111	4,486	-	-	-	-	110	430	1	12	3	81	69	762	301	1,217	686	2,451	261	860	8	82	9	54	74	196	16	62	14	181	2	375	128	551	89	2,708	58	171	169	404
2017	중랑구	신내2동	1,115	418	5,966	2,841	3,125	-	-	-	-	13	20	1	1	-	-	28	205	219	580	309	345	130	468	7	88	4	31	47	173	30	79	21	125	7	1,959	96	747	78	836	21	95	104	214
2017	중랑구	면목본동	2,511	953	7,756	3,623	4,133	-	-	-	-	456	2,021	-	-	1	2	88	628	547	1,381	363	463	392	957	11	32	11	87	115	180	24	64	21	92	3	80	64	427	87	827	61	134	267	381
2017	중랑구	면목3.8동	2,100	751	7,089	3,513	3,576	-	-	-	-	328	1,347	-	-	1	13	50	180	402	893	340	737	400	952	5	16	9	98	82	138	21	101	20	71	3	60	64	1,107	66	882	106	203	203	291
2017	중랑구	망우본동	3,856	981	12,335	6,659	5,676	-	-	-	-	346	1,693	-	-	2	48	86	418	638	1,823	1,537	2,709	479	1,134	14	40	21	243	111	245	28	113	27	184	4	121	70	1,135	121	1,522	92	266	280	641
2017	성북구	소계	24,039	8,878	108,991	53,234	55,757	-	-	-	-	2,424	9,199	5	11	11	177	569	4,093	4,927	15,313	3,520	6,708	4,415	12,731	234	1,756	151	1,600	1,099	2,673	456	3,954	262	5,601	52	3,915	1,372	20,652	1,065	12,533	735	2,130	2,742	5,945
2017	성북구	돈암1동	389	135	1,802	960	842	-	-	-	-	8	34	-	-	-	-	11	208	64	116	101	101	35	112	1	1	2	6	32	108	1	2	3	173	1	19	44	604	26	218	9	18	51	82
2017	성북구	돈암2동	433	194	2,294	814	1,480	-	-	-	-	4	6	-	-	-	-	7	16	50	130	97	97	51	97	2	23	7	41	42	209	1	3	2	827	2	69	67	352	31	197	15	71	55	156
2017	성북구	안암동	1,456	452	12,813	5,425	7,388	-	-	-	-	82	422	-	-	-	-	35	154	305	1,090	98	170	435	1,598	33	209	11	78	52	110	62	659	35	139	1	18	64	4,778	36	2,836	54	129	153	423
2017	성북구	보문동	1,330	425	5,229	2,776	2,453	-	-	-	-	244	729	1	3	1	17	36	295	285	966	261	364	168	401	12	68	9	123	58	119	30	142	19	718	4	83	30	291	38	621	15	47	119	242
2017	성북구	정릉1동	753	283	2,064	981	1,083	-	-	-	-	61	185	-	-	1	1	25	161	124	335	152	175	105	272	1	2	3	25	38	106	8	37	7	16	2	19	66	161	35	351	24	62	101	156
2017	성북구	정릉2동	887	287	2,819	1,458	1,361	-	-	-	-	35	90	-	-	-	-	17	129	139	508	241	397	136	386	6	14	5	44	47	111	3	4	2	14	2	47	54	312	53	483	33	94	114	186
2017	성북구	정릉3동	677	255	4,302	2,355	1,947	-	-	-	-	30	108	-	-	-	-	13	27	94	220	156	390	153	409	3	4	2	14	29	41	12	226	3	9	2	23	37	2,254	23	219	19	42	101	316
2017	성북구	정릉4동	921	295	4,242	2,469	1,773	-	-	-	-	35	128	1	5	-	-	17	100	165	382	230	1,108	138	369	6	34	4	38	48	107	10	25	3	51	3	70	57	1,031	53	419	31	131	120	244
2017	성북구	길음1동	1,092	505	3,950	1,498	2,452	-	-	-	-	32	92	-	-	-	-	12	45	234	565	158	192	205	576	-	-	9	89	72	201	10	22	11	346	3	106	102	812	85	592	31	65	128	247
2017	성북구	길음2동	935	400	4,269	1,668	2,601	-	-	-	-	15	54	-	-	-	-	14	69	261	1,259	84	103	209	688	9	255	6	25	41	125	18	109	14	127	2	19	69	229	47	705	25	136	121	366
2017	성북구	월곡1동	1,351	467	5,039	2,499	2,540	-	-	-	-	184	761	-	-	1	25	37	236	316	914	216	228	169	476	11	56	10	150	49	133	10	292	11	89	3	86	75	502	72	691	31	80	156	320
2017	성북구	월곡2동	1,589	576	7,619	4,226	3,393	-	-	-	-	244	978	1	1	1	3	29	74	344	1,127	191	242	300	891	15	70	8	62	49	130	43	1,327	18	161	2	24	57	1,186	67	806	55	166	165	371
2017	성북구	장위1동	928	321	2,339	1,077	1,262	-	-	-	-	170	664	-	-	-	-	27	118	168	304	210	217	114	197	-	-	4	31	38	51	3	4	7	36	1	29	30	221	29	255	23	43	104	169
2017	성북구	장위2동	1,478	535	4,599	2,283	2,316	-	-	-	-	358	1,489	-	-	-	-	41	127	344	692	189	411	212	415	7	17	8	59	53	72	13	36	11	283	2	74	28	239	42	414	25	36	145	235
2017	성북구	장위3동	628	172	2,722	1,478	1,244	-	-	-	-	120	583	-	-	1	27	20	102	125	374	139	556	58	157	-	-	1	7	24	64	5	43	7	18	2	53	30	348	23	258	9	26	64	106
2017	성북구	성북동	1,132	457	5,170	2,561	2,609	-	-	-	-	37	123	2	2	-	-	25	130	254	928	77	92	222	891	54	489	11	181	56	110	62	360	18	85	3	48	92	788	54	362	28	75	137	506
2017	성북구	삼선동	1,906	764	10,312	4,942	5,370	-	-	-	-	96	361	-	-	2	3	42	148	436	1,482	156	168	450	1,051	27	127	19	122	76	172	94	300	32	1,027	6	2,413	108	1,718	89	670	73	153	200	397
2017	성북구	동선동	1,995	837	9,940	4,486	5,454	-	-	-	-	52	167	-	-	-	-	39	841	401	1,353	83	239	594	2,007	26	310	12	126	111	247	34	203	27	383	2	41	148	2,239	92	786	102	333	272	665
2017	성북구	종암동	2,022	781	7,350	3,615	3,735	-	-	-	-	345	1,084	-	-	-	-	41	322	368	955	286	325	316	830	11	41	11	296	89	249	14	46	15	133	6	608	135	917	96	932	70	212	219	400
2017	성북구	석관동	2,137	737	10,117	5,663	4,454	-	-	-	-	272	1,141	-	-	4	101	81	791	450	1,613	395	1,133	345	908	10	36	9	83	95	208	23	114	17	966	3	66	79	1,670	74	718	63	211	217	358
2017	강북구	소계	18,928	6,992	71,752	33,422	38,330	-	-	-	-	1,541	6,621	1	80	9	326	498	2,057	3,857	10,768	3,192	6,822	3,681	10,569	101	715	253	4,027	789	1,776	275	1,123	218	3,321	44	2,750	683	5,729	816	8,573	721	1,972	2,249	4,523
2017	강북구	번1동	1,836	725	9,166	3,876	5,290	-	-	-	-	106	352	-	-	3	72	54	357	411	1,276	167	366	371	1,149	15	85	113	1,936	91	253	59	288	39	612	4	419	58	370	77	923	70	302	198	406
2017	강북구	번2동	678	170	3,442	2,154	1,288	-	-	-	-	59	428	-	-	1	162	23	74	108	364	229	719	67	140	7	102	-	-	21	58	5	39	11	154	5	256	9	126	30	558	21	123	82	139
2017	강북구	번3동	912	231	2,959	1,675	1,284	-	-	-	-	51	369	-	-	-	-	14	56	102	377	417	705	88	260	1	4	2	14	32	167	4	19	6	49	2	50	51	238	40	367	22	123	80	161
2017	강북구	수유1동	1,432	577	5,090	2,380	2,710	-	-	-	-	118	486	-	-	-	-	27	76	436	1,009	205	690	258	530	-	-	12	134	48	105	11	43	12	142	3	65	41	620	60	735	41	145	160	310
2017	강북구	수유2동	1,339	491	4,179	1,853	2,326	-	-	-	-	126	524	-	-	1	56	47	196	281	701	225	237	191	496	11	49	5	35	59	100	13	38	14	426	2	54	62	168	61	630	49	97	192	372
2017	강북구	수유3동	2,446	1,005	9,009	3,915	5,094	-	-	-	-	146	563	-	-	-	-	60	221	520	1,514	178	257	678	2,184	15	121	51	810	104	196	61	200	46	234	3	1,008	31	166	91	611	190	382	272	542
2017	강북구	삼양동	1,186	430	3,743	1,556	2,187	-	-	-	-	141	537	-	-	-	-	27	78	212	567	261	426	144	301	2	6	5	27	41	83	7	14	4	244	2	60	66	483	70	521	40	96	164	300
2017	강북구	미아동	1,670	640	6,501	2,822	3,679	-	-	-	-	157	678	1	80	1	1	43	162	344	1,052	197	236	364	948	8	41	19	359	80	160	16	86	25	135	5	204	52	939	81	838	66	131	211	451
2017	강북구	송중동	1,962	732	8,026	3,418	4,608	-	-	-	-	146	769	-	-	-	-	42	130	413	1,332	266	316	471	1,802	20	184	25	480	78	167	25	98	23	555	3	184	70	546	75	804	73	199	232	460
2017	강북구	송천동	2,106	764	7,440	3,467	3,973	-	-	-	-	303	1,247	-	-	1	31	75	273	410	1,105	246	469	404	996	8	32	9	101	96	195	46	188	23	523	6	252	76	792	75	512	50	99	278	625
2017	강북구	삼각산동	775	319	2,337	930	1,407	-	-	-	-	14	56	-	-	-	-	11	24	127	318	181	181	120	289	3	7	3	21	55	145	5	12	3	5	2	59	73	559	72	456	21	53	85	152
2017	강북구	우이동	1,029	380	4,271	2,615	1,656	-	-	-	-	37	147	-	-	-	-	17	146	191	500	227	1,476	315	917	4	15	2	28	29	60	8	16	3	82	3	25	27	181	31	312	39	111	96	255
2017	강북구	인수동	1,557	528	5,589	2,761	2,828	-	-	-	-	137	465	-	-	2	4	58	264	302	653	393	744	210	557	7	69	7	82	55	87	15	82	9	160	4	114	67	541	53	1,306	39	111	199	350
2017	도봉구	소계	18,351	6,324	70,503	36,085	34,418	1	2	-	-	1,090	4,556	-	-	9	116	492	3,150	3,500	10,915	4,502	9,543	2,732	7,514	87	709	136	1,320	785	2,609	325	1,785	172	1,352	39	3,605	960	7,423	845	9,640	620	1,903	2,056	4,361
2017	도봉구	쌍문1동	890	310	3,852	1,710	2,142	-	-	-	-	47	203	-	-	-	-	19	68	147	403	265	510	132	339	4	19	3	21	44	116	4	12	6	15	2	51	51	1,125	39	618	24	194	103	158
2017	도봉구	쌍문2동	1,242	462	5,053	2,442	2,611	-	-	-	-	86	464	-	-	-	-	45	271	235	824	221	574	188	510	5	27	5	95	45	301	21	102	13	71	2	48	79	468	76	780	52	125	169	393
2017	도봉구	쌍문3동	971	352	4,015	1,996	2,019	-	-	-	-	72	281	-	-	1	21	37	319	254	665	126	140	156	452	6	324	6	60	50	93	8	47	16	66	2	49	46	164	40	1,078	22	55	129	201
2017	도봉구	쌍문4동	616	251	2,003	920	1,083	-	-	-	-	7	12	-	-	-	-	17	57	93	226	177	178	51	139	-	-	1	11	29	108	3	6	-	-	1	21	108	905	30	148	18	41	81	151
2017	도봉구	방학1동	2,266	924	10,787	5,692	5,095	-	-	-	-	127	555	-	-	1	5	57	244	508	1,731	285	1,215	472	1,321	6	19	21	160	113	290	43	487	24	141	9	1,755	99	669	105	1,141	131	312	265	742
2017	도봉구	방학2동	1,207	432	3,264	1,432	1,832	-	-	-	-	147	579	-	-	-	-	40	133	298	695	243	261	160	386	1	4	2	30	25	52	6	26	5	62	1	23	38	207	43	468	29	54	169	284
2017	도봉구	방학3동	872	272	3,242	1,635	1,607	-	-	-	-	18	60	-	-	-	-	19	87	104	310	339	722	99	325	-	-	4	42	44	155	3	16	3	7	2	52	69	471	62	745	24	101	82	149
2017	도봉구	창1동	1,413	428	4,207	2,115	2,092	-	-	-	-	34	145	-	-	1	5	35	302	192	614	588	636	154	486	11	112	9	214	66	187	11	42	9	20	2	51	52	523	71	520	43	138	135	212
2017	도봉구	창2동	1,356	472	4,348	2,305	2,043	-	-	-	-	182	968	-	-	1	3	32	95	269	777	298	539	171	394	5	13	3	27	54	117	6	35	8	57	2	54	61	237	54	633	40	112	170	287
2017	도봉구	창3동	929	327	2,199	995	1,204	-	-	-	-	90	296	-	-	-	-	29	89	205	446	211	216	148	291	4	4	2	10	31	48	4	8	4	9	1	20	26	198	39	372	26	39	109	153
2017	도봉구	창4동	1,277	434	7,384	3,800	3,584	-	-	-	-	19	65	-	-	1	9	28	806	280	1,419	209	745	200	612	23	77	40	409	66	259	64	385	18	240	4	546	92	764	65	478	46	316	122	254
2017	도봉구	창5동	2,133	522	7,148	3,753	3,395	-	-	-	-	53	208	-	-	-	-	33	240	275	1,046	928	1,254	231	906	7	51	19	115	74	230	19	83	19	83	2	122	143	883	86	1,086	64	172	180	669
2017	도봉구	도봉1동	1,714	624	6,135	3,543	2,592	1	2	-	-	158	589	-	-	3	69	63	293	379	975	264	1,356	349	867	11	40	10	49	68	128	19	91	18	60	4	84	40	447	60	590	63	132	204	363
2017	도봉구	도봉2동	1,465	514	6,866	3,747	3,119	-	-	-	-	50	131	-	-	1	4	38	146	261	784	348	1,197	221	486	4	19	11	77	76	525	114	445	29	521	5	729	56	362	75	983	38	112	138	345
2017	노원구	소계	26,516	9,401	117,859	55,762	62,097	1	2	-	-	848	4,042	4	214	13	162	538	2,431	5,084	15,534	6,550	12,677	4,143	14,211	168	1,233	243	4,315	1,198	4,574	420	2,339	313	5,110	38	3,042	1,951	21,222	1,468	18,404	921	2,852	2,615	5,495
2017	노원구	월계1동	1,488	532	6,121	3,540	2,581	-	-	-	-	75	359	-	-	-	-	30	115	254	627	312	1,092	330	890	13	39	5	38	64	197	21	173	25	51	1	22	62	1,417	69	635	79	187	148	279
2017	노원구	월계2동	944	236	3,464	1,957	1,507	-	-	-	-	34	218	-	-	-	-	15	52	106	296	469	711	83	233	9	32	-	-	33	144	9	60	5	41	2	56	59	1,173	36	263	8	47	76	138
2017	노원구	월계3동	963	325	3,943	1,975	1,968	-	-	-	-	7	20	-	-	-	-	11	47	158	732	392	1,003	95	294	6	30	3	22	52	276	16	93	11	123	2	91	48	477	76	536	13	38	73	161
2017	노원구	공릉2동	1,834	616	11,823	6,044	5,779	1	2	-	-	63	571	-	-	-	-	29	180	268	729	472	1,131	333	1,000	29	117	10	68	94	348	34	449	20	57	2	33	150	4,676	78	1,811	81	341	170	310
2017	노원구	하계1동	1,103	419	7,546	3,720	3,826	-	-	-	-	65	474	-	-	-	-	32	168	286	1,064	166	584	186	752	5	17	6	39	46	298	18	144	18	247	3	593	80	1,176	51	1,492	25	143	116	355
2017	노원구	하계2동	395	123	1,307	548	759	-	-	-	-	4	8	-	-	-	-	9	22	51	145	158	169	37	96	-	-	2	15	22	162	3	5	2	2	1	19	35	408	24	167	6	20	41	69
2017	노원구	중계본동	1,198	471	5,494	2,793	2,701	-	-	-	-	44	192	-	-	-	-	22	52	164	528	195	316	187	569	2	228	3	29	61	218	14	37	11	403	1	21	271	2,051	49	426	51	199	123	225
2017	노원구	중계1동	1,000	399	4,392	1,888	2,504	-	-	-	-	6	21	-	-	-	-	10	42	144	581	173	175	132	596	3	10	5	54	67	266	8	29	9	14	2	63	259	1,807	53	299	36	213	93	222
2017	노원구	중계4동	1,049	414	3,975	1,658	2,317	-	-	-	-	13	37	-	-	-	-	21	70	198	702	200	213	233	683	1	2	6	51	45	150	8	64	8	25	1	22	80	914	63	683	68	168	104	191
2017	노원구	상계1동	3,114	739	10,558	5,941	4,617	-	-	-	-	58	249	-	-	6	26	54	379	383	1,525	1,527	2,195	361	1,237	14	111	10	60	105	290	40	232	28	1,257	3	102	119	805	107	1,421	82	175	217	494
2017	노원구	상계2동	2,614	1,124	10,662	4,148	6,514	-	-	-	-	83	285	-	-	3	14	44	179	826	2,349	175	399	638	2,568	15	115	13	123	106	309	28	151	40	345	2	57	100	669	110	1,907	143	387	288	805
2017	노원구	상계5동	1,605	630	4,600	2,248	2,352	-	-	-	-	114	420	-	-	1	22	60	142	353	711	252	459	230	439	7	27	8	34	68	142	26	77	21	613	1	24	101	294	64	770	64	120	235	306
2017	노원구	상계8동	595	226	2,017	750	1,267	-	-	-	-	5	10	-	-	-	-	11	22	87	235	180	181	56	164	2	7	4	38	26	157	2	7	1	1	1	16	69	563	86	486	19	58	46	72
2017	노원구	상계9동	713	272	2,488	1,070	1,418	-	-	-	-	7	10	-	-	-	-	9	13	111	337	260	294	61	191	-	-	5	54	33	164	2	2	4	7	2	63	82	862	64	372	14	33	59	86
2017	노원구	상계10동	455	153	2,203	1,210	993	-	-	-	-	2	2	-	-	1	22	5	9	59	125	155	730	29	112	3	13	8	60	19	118	15	38	7	14	2	77	51	490	34	249	17	50	48	94
2017	노원구	상계3.4동	1,278	463	4,354	2,353	2,001	-	-	-	-	73	311	-	-	-	-	25	165	232	492	329	1,137	196	364	10	35	3	15	51	123	10	20	18	571	2	68	51	276	57	440	40	64	181	273
2017	노원구	상계6.7동	1,958	728	15,618	5,819	9,799	-	-	-	-	22	44	4	214	-	-	33	145	315	1,261	278	320	322	1,675	14	106	128	3,332	129	571	44	162	26	223	5	1,520	168	1,472	226	3,957	63	184	181	432
2017	노원구	중계2.3동	1,361	592	5,555	2,248	3,307	-	-	-	-	24	75	-	-	-	-	10	18	472	1,339	331	342	169	1,000	3	103	2	27	43	238	12	40	9	59	2	91	66	981	86	766	20	195	112	281
2017	노원구	공릉1동	2,849	939	11,739	5,852	5,887	-	-	-	-	149	736	-	-	2	78	108	611	617	1,756	526	1,226	465	1,348	32	241	22	256	134	403	110	556	50	1,057	3	104	100	711	135	1,724	92	230	304	702
2017	은평구	소계	24,561	9,413	88,818	41,845	46,973	-	-	-	-	957	3,266	6	160	13	206	645	4,092	5,121	15,605	4,990	8,482	4,178	11,781	149	1,246	170	2,437	1,409	3,296	347	1,510	229	1,694	53	4,042	1,430	9,983	1,170	13,259	814	2,216	2,880	5,543
2017	은평구	녹번동	1,895	609	9,439	4,788	4,651	-	-	-	-	97	379	4	151	1	35	75	645	302	1,550	425	488	267	779	34	124	8	48	110	306	87	372	30	188	8	1,920	86	599	67	1,165	53	119	241	571
2017	은평구	불광1동	1,677	722	6,733	2,582	4,151	-	-	-	-	50	173	-	-	-	-	33	108	311	972	272	305	313	1,014	6	26	39	908	123	401	16	141	19	71	3	448	103	596	112	801	57	179	220	590
2017	은평구	갈현1동	1,457	582	5,184	2,166	3,018	-	-	-	-	65	195	-	-	-	-	32	108	271	919	183	216	381	1,223	5	8	26	472	67	132	14	203	10	40	3	32	65	278	73	824	93	191	169	343
2017	은평구	갈현2동	1,596	670	5,828	2,377	3,451	-	-	-	-	66	180	-	-	-	-	36	229	360	1,092	215	221	339	949	3	9	6	60	64	153	18	87	6	12	2	87	163	1,360	58	923	78	175	182	291
2017	은평구	구산동	1,205	405	5,233	2,361	2,872	-	-	-	-	39	199	-	-	-	-	27	106	189	440	377	791	132	341	4	7	4	32	61	148	9	22	7	239	2	28	96	1,021	67	1,521	21	89	170	249
2017	은평구	대조동	2,530	1,187	7,921	3,259	4,662	-	-	-	-	76	182	-	-	1	4	49	222	818	2,062	226	284	532	1,485	20	179	14	199	142	248	29	76	30	81	4	328	104	627	134	1,223	80	205	271	516
2017	은평구	응암1동	1,600	662	7,261	3,438	3,823	-	-	-	-	74	313	-	-	1	15	59	874	378	1,531	192	205	244	823	13	329	11	144	129	284	60	250	27	142	4	159	93	646	90	1,058	57	152	168	336
2017	은평구	응암2동	654	269	2,011	866	1,145	-	-	-	-	30	90	-	-	-	-	7	43	110	246	163	165	89	202	2	9	3	49	57	111	7	15	3	9	2	66	43	223	35	632	19	32	84	119
2017	은평구	신사1동	1,290	467	4,069	2,080	1,989	-	-	-	-	60	236	1	1	1	1	40	423	240	624	301	426	164	474	8	86	6	51	83	192	14	32	14	41	2	26	72	394	62	665	48	98	174	299
2017	은평구	신사2동	1,691	288	3,612	2,295	1,317	-	-	-	-	29	84	-	-	1	39	29	125	142	417	1,105	1,399	89	185	5	10	1	7	46	90	5	9	6	44	2	83	72	574	44	375	11	18	104	153
2017	은평구	증산동	1,017	389	3,555	2,043	1,512	-	-	-	-	53	225	-	-	1	13	47	259	215	650	206	822	158	314	12	66	3	35	62	145	13	38	11	73	2	21	45	325	46	254	36	104	107	211
2017	은평구	수색동	625	213	2,476	1,636	840	-	-	-	-	40	126	1	8	1	1	10	32	165	460	116	879	105	211	2	37	4	39	56	125	4	17	6	13	3	75	17	119	27	187	12	21	56	126
2017	은평구	진관동	1,648	649	8,664	4,085	4,579	-	-	-	-	14	34	-	-	2	76	20	62	366	1,417	265	1,192	307	1,360	5	249	11	91	138	497	14	56	15	60	6	274	163	1,418	111	1,016	43	413	168	449
2017	은평구	불광2동	1,321	586	4,429	1,939	2,490	-	-	-	-	46	138	-	-	1	1	33	80	327	844	229	235	227	552	5	47	15	130	65	124	11	25	14	241	4	370	65	613	63	634	28	73	188	322
2017	은평구	응암3동	1,844	768	4,934	2,186	2,748	-	-	-	-	93	291	-	-	-	-	35	169	448	1,027	238	288	433	937	4	6	9	90	67	119	18	48	12	28	2	29	82	600	76	728	91	174	236	400
2017	은평구	역촌동	2,511	947	7,469	3,744	3,725	-	-	-	-	125	421	-	-	3	21	113	607	479	1,354	477	566	398	932	21	54	10	82	139	221	28	119	19	412	4	96	161	590	105	1,253	87	173	342	568
2017	서대문구	소계	19,852	7,417	111,117	55,668	55,449	1	1	-	-	754	2,721	2	51	14	574	502	4,062	4,071	14,505	2,881	6,195	4,337	14,107	416	2,852	213	4,796	989	2,594	568	5,884	450	7,011	44	5,428	1,078	18,919	781	14,639	587	1,788	2,164	4,990
2017	서대문구	천연동	941	381	2,898	1,411	1,487	-	-	-	-	62	134	-	-	-	-	19	85	221	456	80	130	196	398	20	96	7	34	46	100	18	39	13	85	3	121	66	542	60	428	22	75	108	175
2017	서대문구	홍제1동	1,163	474	4,679	2,491	2,188	-	-	-	-	40	188	-	-	-	-	41	765	234	725	151	227	186	462	23	48	7	114	71	196	37	96	18	43	2	57	89	954	76	504	32	70	156	230
2017	서대문구	홍제3동	1,201	511	3,730	1,667	2,063	-	-	-	-	60	194	-	-	-	-	40	125	333	652	157	193	230	556	10	35	7	75	42	118	17	31	5	199	2	166	75	489	59	571	38	73	126	253
2017	서대문구	홍제2동	594	258	1,751	828	923	-	-	-	-	19	105	-	-	1	159	9	36	105	256	65	84	84	227	9	18	4	27	58	127	21	78	5	9	1	18	52	133	36	232	28	71	97	171
2017	서대문구	홍은1동	964	354	2,521	1,213	1,308	-	-	-	-	32	83	1	49	1	2	26	71	229	438	179	252	131	279	20	138	4	23	49	125	20	53	14	24	3	90	60	208	35	385	25	92	135	209
2017	서대문구	홍은2동	1,176	383	5,405	2,941	2,464	-	-	-	-	57	191	-	-	1	19	40	145	182	484	250	725	218	928	18	88	6	37	47	118	20	44	16	41	3	60	94	1,477	55	592	42	135	127	321
2017	서대문구	남가좌1동	797	366	2,197	788	1,409	-	-	-	-	30	50	-	-	-	-	6	20	268	594	77	90	205	485	8	13	6	69	39	100	12	37	10	22	1	19	26	189	42	330	17	68	50	111
2017	서대문구	남가좌2동	1,243	481	4,877	2,410	2,467	-	-	-	-	42	131	-	-	3	89	38	107	259	520	196	203	262	641	14	46	7	54	62	91	15	31	19	130	2	53	78	2,116	54	293	44	97	148	275
2017	서대문구	북가좌1동	665	219	3,407	2,204	1,203	-	-	-	-	18	74	-	-	-	-	21	101	120	414	188	1,335	65	208	14	66	10	35	44	202	8	12	8	33	1	21	55	446	36	256	11	34	66	170
2017	서대문구	북가좌2동	2,381	637	6,903	3,961	2,942	-	-	-	-	95	422	-	-	5	25	82	450	280	694	1,010	1,512	259	615	27	150	8	88	108	219	25	79	27	1,083	4	108	103	320	76	626	54	114	218	398
2017	서대문구	충현동	1,825	632	24,126	14,238	9,888	-	-	-	-	61	237	-	-	2	272	50	1,489	353	4,007	76	563	429	1,265	90	1,003	90	3,764	83	304	114	2,335	124	3,586	9	2,683	71	1,392	51	533	36	92	186	601
2017	서대문구	북아현동	864	313	2,677	1,157	1,520	-	-	-	-	94	311	-	-	-	-	13	30	208	424	127	127	113	296	10	12	5	47	83	175	16	38	30	47	2	49	32	273	40	642	15	60	76	146
2017	서대문구	신촌동	3,720	1,533	35,054	14,620	20,434	-	-	-	-	46	206	-	-	-	-	20	89	738	2,938	65	233	1,485	6,332	94	827	39	303	152	463	132	2,536	96	1,315	5	282	172	9,162	92	8,359	173	619	411	1,390
2017	서대문구	연희동	2,318	875	10,892	5,739	5,153	1	1	-	-	98	395	1	2	1	8	97	549	541	1,903	260	521	474	1,415	59	312	13	126	105	256	113	475	65	394	6	1,701	105	1,218	69	888	50	188	260	540
2017	마포구	소계	36,325	12,245	247,999	134,707	113,292	-	-	-	-	1,336	5,121	8	425	22	307	1,084	16,287	7,664	33,868	2,947	11,967	8,139	28,793	2,469	34,801	497	11,322	1,755	5,588	2,460	19,824	1,072	35,339	58	4,599	1,609	15,681	1,182	10,593	1,000	4,257	3,023	9,227
2017	마포구	용강동	2,550	790	18,504	10,424	8,080	-	-	-	-	78	225	2	88	1	1	75	1,920	639	3,658	178	1,272	385	1,470	220	1,437	49	693	140	671	227	1,183	130	3,466	5	290	112	905	50	310	59	162	200	753
