,자치구,동,edu_percent,동별_친환경자동차수,store_총_개소,백화점_개소,합계_사업체수,㎡당 매매평균가,행정구역코드,가구수별_승용차수,동별_수소차_대수,택시
373,강남구,수서동,19440.053820145295,468.55609705308035,1.0,0.0,1527,1292.0,1123075.0,0.3259288588951592,0.9110934293730892,4973733725.466665
374,강남구,세곡동,53800.20984449807,1296.7256458545298,0.0,0.0,1025,993.0,1123076.0,0.4346259528167695,1.8908478393381447,5868893565.294118
375,강남구,압구정동,33320.73289213868,803.1167351352536,4.0,2.0,4131,1906.0,1123077.0,0.41105222085666987,1.2382428074877507,4864617534.836735
376,강남구,청담동,35734.60961945592,861.2974721117613,3.0,1.0,4432,1514.0,1123078.0,0.3802206854215587,1.4356268408783168,4890461755.862069
377,강남구,대치2동,47547.09710605294,1146.0092884685992,2.0,0.0,3965,1672.0,1123079.0,0.4358553127199311,1.6663642158847152,4971155613.62963
378,강남구,개포2동,16402.286442854456,395.33796508558726,0.0,0.0,684,2538.0,1123080.0,0.1898757842828834,1.3195415776763404,4918406412.142858
379,송파구,풍납1동,15713.741000464732,179.07154639818143,0.0,0.0,752,701.0,1124051.0,0.14000995735433974,0.2865747061901055,4246810298.7272725
380,송파구,풍납2동,24126.060587343563,274.9371379955962,0.0,0.0,1168,701.0,1124052.0,0.16415592661037284,0.3752727551137596,4134560465.5
381,송파구,거여1동,12796.43413951154,145.82633439593056,0.0,0.0,839,664.0,1124053.0,0.16351124232342784,0.19982900965967815,4284017171.9166665
382,송파구,거여2동,16595.36053522829,189.1183566020843,0.0,0.0,905,664.0,1124054.0,0.11980939641328815,0.3536820345298404,4345579440.333333
383,송파구,마천1동,20475.829542974312,233.3396267596328,1.0,0.0,960,593.0,1124055.0,0.16397506012918595,0.3188459428075593,4325814743.571428
384,송파구,마천2동,19842.675143688182,226.12428972527385,1.0,0.0,1352,593.0,1124056.0,0.17101906633849906,0.2962599053172892,4572834480.111111
385,송파구,방이1동,15954.531537162939,181.81556093700584,0.0,0.0,1382,1101.0,1124057.0,0.19376827974989425,0.21024155575688747,4027366973.4
386,송파구,방이2동,24751.540387850462,282.0650163992356,0.0,0.0,2940,1101.0,1124058.0,0.1489480666122543,0.4243112534612784,4189997889.3333335
387,송파구,오륜동,18461.247363427552,210.38173619576332,1.0,0.0,522,1101.0,1124059.0,0.2214304291934704,0.21288297370066486,4295635035.733335
388,송파구,오금동,39345.74929139564,448.3785350412097,1.0,0.0,2378,816.0,1124060.0,0.21241453250629727,0.4729669376140467,4392058701.178572
389,송파구,송파1동,25327.135296292392,288.62441370319834,1.0,0.0,2535,900.0,1124061.0,0.15358967582057834,0.4210573328059005,4235044305.533333
390,송파구,송파2동,20347.28001342228,231.8746946950811,0.0,0.0,893,900.0,1124062.0,0.1951083893930592,0.2662855538683375,4089914768.3529406
391,송파구,석촌동,33346.1316957359,380.00775047623847,1.0,0.0,2570,790.0,1124063.0,0.15083439542318078,0.5644978115788533,4215632453.0625
392,송파구,삼전동,32079.822897163653,365.5770764075206,0.0,0.0,2080,662.0,1124064.0,0.15148605678340046,0.5407250500848572,4089368115.777777
393,송파구,가락본동,27199.73739842348,309.96431959875696,0.0,0.0,3587,1108.0,1124065.0,0.1731802558066022,0.4010361504204576,4080061718.606061
394,송파구,가락1동,1069.6472048545897,12.189546656530668,0.0,0.0,2800,1108.0,1124066.0,0.3287834756732007,0.008307068026082406,4200602609.809524
395,송파구,가락2동,33053.53761727792,376.6733901800576,1.0,0.0,1869,1108.0,1124067.0,0.19427985729789954,0.4344175482026873,4183162784.8461533
396,송파구,문정1동,20847.08825891936,237.57043802068875,0.0,0.0,1370,916.0,1124068.0,0.18375993412965413,0.2896755011675833,4165489726.466666
397,송파구,문정2동,28914.050900733037,329.50039123572583,4.0,0.0,5153,916.0,1124069.0,0.2824933272233487,0.261347250756058,4250912663.62069
398,송파구,장지동,33472.76257559314,381.45081788311035,0.0,0.0,1388,967.0,1124081.0,0.18267471274707028,0.4678755088238672,4187347072.5
399,송파구,위례동,27662.131974871827,315.23370209960694,0.0,0.0,533,664.0,1124082.0,0.5273158942439604,0.13394668674314444,4716409736.181818
400,송파구,잠실본동,28545.670159330184,325.3023769611898,0.0,0.0,3037,1561.0,1124071.0,0.14388353068697954,0.5065780239131268,4367904744.347826
401,송파구,잠실4동,28865.125333515465,328.942842464889,0.0,0.0,495,1464.0,1124075.0,0.20067944388806286,0.3672719384434775,4250157268.076923
402,송파구,잠실6동,16750.771160507607,190.88939387415425,6.0,1.0,2620,1464.0,1124077.0,0.20425685218425124,0.20939936452843672,4145837906.0
403,송파구,잠실7동,9947.23934272398,113.35731774131523,1.0,0.0,202,1561.0,1124078.0,0.20772884737875272,0.12227085380325906,4279832209.6
404,송파구,잠실2동,35561.21276838994,405.25049776765496,0.0,0.0,757,1561.0,1124079.0,0.2146173572594765,0.4230862480380773,4234656271.8
405,송파구,잠실3동,35059.48587319805,399.5328897843675,5.0,1.0,1589,1561.0,1124080.0,0.2075333326745971,0.4313550346446847,4231618485.65
406,강동구,강일동,28337.047601407667,264.76880903871086,0.0,0.0,955,618.0,1125051.0,0.11274747928541184,0.18236142962355326,4594622425.222222
407,강동구,상일동,9585.095851083537,89.55888590479721,0.0,0.0,976,742.0,1125052.0,0.046462110012461255,0.1496865438389548,4492698858.0
408,강동구,명일1동,19348.330940914988,180.78222587516208,0.0,0.0,1665,822.0,1125053.0,0.101379305527121,0.1384775670772234,4504249913.0
409,강동구,명일2동,15507.5801074273,144.89595295425082,2.0,0.0,1134,822.0,1125054.0,0.11391060645453698,0.09877910771275801,4454056166.105264
410,강동구,고덕1동,23639.163039451752,220.87385858492317,0.0,0.0,714,869.0,1125055.0,0.18170347206349133,0.09439611038926046,4370610462.608696
411,강동구,고덕2동,6634.180635302833,61.98684247082793,0.0,0.0,1666,869.0,1125056.0,0.0715931243538287,0.06723589746660359,4528935076.375
412,강동구,암사2동,12659.934015558436,118.288810427857,0.0,0.0,864,735.0,1125058.0,0.08957261423011878,0.10255135950757144,4406132592.0
413,강동구,암사3동,16301.891785515838,152.3176491016855,0.0,0.0,614,735.0,1125059.0,0.1128498525465616,0.10481471058445953,4371937056.3125
414,강동구,천호1동,25080.627894054454,234.3422670864975,1.0,0.0,1575,601.0,1125061.0,0.08923425814245038,0.2039351172691292,4547780249.333333
415,강동구,천호3동,24584.936099277646,229.7107427301352,2.0,0.0,1859,601.0,1125063.0,0.09021204198559596,0.19773784646336426,4553218450.888889
416,강동구,성내1동,18068.654380440814,168.82549546212263,0.0,0.0,2102,622.0,1125065.0,0.10788519732172352,0.12152039710434767,4548166499.413794
417,강동구,성내2동,22138.31843859974,206.8506320614929,1.0,0.0,1952,622.0,1125066.0,0.07908626913261013,0.2031088144950272,4499929866.363636
418,강동구,성내3동,20787.214067419893,194.226511854047,1.0,0.0,2427,622.0,1125067.0,0.08839389094700233,0.17063152285206187,4413048314.714286
419,강동구,둔촌1동,272.80260233376555,2.548946564178552,1.0,0.0,102,1335.0,1125070.0,0.0018756184163339945,0.10553323473585256,4556803492.888889
420,강동구,둔촌2동,24319.878681237267,227.23416373402486,0.0,0.0,1627,1335.0,1125071.0,0.0988277414067662,0.1785532516211701,4573944006.421053
421,강동구,암사1동,32495.35099092425,303.62215225041666,0.0,0.0,1936,735.0,1125072.0,0.09156455422347264,0.2575010927554803,4458016535.153846
422,강동구,천호2동,31344.760835339883,292.87154797184667,6.0,1.0,3730,601.0,1125073.0,0.08209715590688622,0.2770269865695861,4586410241.285714
423,강동구,길동,40594.232033709945,379.29450592702347,2.0,0.0,4054,616.0,1125074.0,0.08509155604840621,0.34614900993359643,4497643513.391304
