,자치구,동,동별_승용차수,edu_percent,동별_친환경자동차수,합계_사업체수,㎡당 매매평균가,가구수별_승용차수,동별_수소차_대수,택시,동별_수소차_비율,승용차수_percentage,interval_1,interval_2,sum_2
121,구로구,가리봉동,436.52263926328317,0.2216186341618477,0.08818779318660697,0.056130547971299766,0.0,0.08832582738667015,0.058764878104250635,0.7649183727573031,0.0012744106512988173,43.65226392632832,10,4,1.2779460535679785
122,구로구,구로2동,977.4756297806545,0.5024742245669797,0.1999136932449958,0.48980887675407964,0.09536662168241115,0.0966866098660006,0.12345306781551453,0.7734417627714528,0.002614644981992006,97.74756297806545,10,9,2.281144856701434
123,구로구,개봉1동,933.5432328512198,0.479665108999048,0.19084010150097191,0.10172074417423328,0.06297795771479982,0.11473548681052972,0.09932285426006703,0.7549296879825429,0.002114706109713785,93.35432328512199,10,7,1.8041919414421927
124,금천구,가산동,639.6366324044075,0.2621843531446689,0.13076083287723056,0.9039939043748809,0.06342780026990553,0.08432306301422504,0.03626305295068733,0.7888824050477264,0.0008082093445584337,63.96366324044075,9,9,2.269835411679325
125,금천구,독산1동,1093.8076694446522,0.4519102269439269,0.22500542876352403,0.25290494634579974,0.09266756635177688,0.12075768174820121,0.04434135119171413,0.7945488446946766,0.0009755785766319862,109.38076694446522,8,8,1.9821360460396193
126,금천구,독산2동,578.0239783325002,0.23644621997998586,0.11797565017969458,0.06933773572925266,0.09266756635177688,0.0970571460362541,0.02802440738451111,0.7962371850185258,0.0006375179760800862,57.80239783325002,4,5,1.4377459106800008
127,금천구,독산3동,802.8997051424883,0.33038603622918356,0.16463939636649924,0.13156390881960758,0.09266756635177688,0.09791267956020096,0.03963355372532772,0.804448744369234,0.0008780406517872163,80.28997051424884,6,6,1.6612518854218299
128,금천구,독산4동,491.0183331299381,0.20010039271389893,0.09992119227022848,0.05816242301098482,0.09266756635177688,0.09783418080027416,0.023191539004508176,0.8042800641877103,0.0005373887848395767,49.10183331299382,3,4,1.3761573583393818
129,금천구,시흥1동,969.6409115781768,0.40004067844396274,0.19923970404030633,0.18547209346625182,0.04678362573099415,0.10559961755542331,0.04481597927415638,0.8220988167854926,0.0009854121003901786,96.96409115781768,7,7,1.8040505152965873
130,금천구,시흥2동,608.0980666952732,0.24900940042964012,0.12421629538434927,0.0301606451203251,0.04678362573099415,0.12298149863765817,0.022970259695802003,0.7920633671150467,0.0005328042366009601,60.809806669527326,3,4,1.3881850921138155
131,금천구,시흥3동,307.0172151121364,0.12323557737149218,0.061739296913750054,0.20464791415327957,0.04678362573099415,0.10958204507172695,0.011781223346876823,0.7994928738356103,0.00030098555827439197,30.70172151121364,3,4,1.3572625564237302
132,금천구,시흥4동,594.865467815653,0.2434816010317922,0.12147041149430118,0.04781255952758905,0.04678362573099415,0.10841506304827342,0.02569616422334182,0.7960678119635377,0.0005892805554824686,59.4865467815653,3,4,1.3897272370198297
133,금천구,시흥5동,557.9920203447747,0.2280780493500422,0.11381883780859418,0.06717886849958728,0.04678362573099415,0.09893546273202064,0.026411313293508147,0.8365548660834697,0.0006040972838478525,55.799202034477474,4,5,1.4177610234982163
134,노원구,월계1동,539.5143498248686,0.3829624254509581,0.11679903919797276,0.08800558765635913,0.09131803868645974,0.09220111067843997,0.012351504243318967,0.09301282719775632,0.0003128008531367424,53.951434982486866,2,2,0.876650533111265
135,노원구,월계2동,597.8626240513719,0.4249223743994871,0.12964381756654433,0.053463711981713125,0.09131803868645974,0.08571842925300632,0.015205190460839752,0.07350913447268642,0.00037192460130187904,59.786262405137194,2,2,0.8737806968207369
136,노원구,월계3동,727.8639229422066,0.5184101071047702,0.15826227962074385,0.05467013778652613,0.09131803868645974,0.09412970979903344,0.017218330541215573,0.09004588053121117,0.00041363359733743066,72.78639229422066,3,3,1.0240544840699601
137,노원구,공릉2동,930.4141892877992,0.6640699222070923,0.20285165804185448,0.10997523652295384,0.06162843004948268,0.09426730317837165,0.022738023781512937,0.08142668285142668,0.0005279926852723574,93.04141892877993,4,3,1.2369572566326945
138,노원구,하계1동,669.7396344133099,0.4766112328163124,0.14546680942249307,0.06355959108514826,0.09941520467836257,0.10220567479365726,0.014215463425308373,0.06902422287261424,0.0003514190630118907,66.973963441331,3,2,0.9704981990938961
139,노원구,하계2동,534.2506859311151,0.37917717093928655,0.1156402971954336,0.018604355832116323,0.09941520467836257,0.10737850228241241,0.010150684968198953,0.07498881175908392,0.00026720344870584465,53.42506859311151,1,1,0.8053550276548942
140,노원구,중계본동,601.6927794804437,0.42767675108670344,0.13048698727903024,0.06959172010921329,0.09671614934772829,0.11421988194170439,0.010931879565125664,0.07226635234730132,0.000283388533223226,60.169277948044375,2,2,0.9218897216768066
141,노원구,중계1동,635.0218512842965,0.45164466050528745,0.1378240430227671,0.05701949330116198,0.09671614934772829,0.11653779348704521,0.011409900078234822,0.06758457699956597,0.0002932923426404327,63.50218512842966,2,2,0.9387366167417909
142,노원구,중계4동,489.2071621424401,0.34678505679898247,0.10572442414391828,0.06013080195567973,0.09671614934772829,0.1003662484243777,0.009863551841197143,0.07729847553669274,0.0002612545162035628,48.92071621424401,1,1,0.7968847080485765
143,노원구,상계1동,918.5653458844133,0.6555490726893295,0.20024325583188352,0.1912502381103562,0.08681961313540261,0.10169626228478308,0.020630242055924227,0.09055564641830195,0.00048432286790923805,91.85653458844133,4,4,1.346744330525981
144,노원구,상계2동,484.34667250437826,0.34328973667543894,0.10465443684795668,0.15950219061527715,0.08681961313540261,0.09694499484652264,0.010165121829333122,0.07915306007479504,0.0002675025570439482,48.434667250437826,2,2,0.8805291540247262
145,노원구,상계5동,587.5144848219497,0.4174807251042009,0.1273657800977228,0.09543463077020763,0.08681961313540261,0.1009802825201817,0.012308193659916459,0.07680045161912463,0.00031190352812243173,58.751448482194974,2,2,0.9171896769067568
146,노원구,상계8동,547.129863543491,0.3884389638933765,0.11847551698888037,0.031303574830147944,0.08681961313540261,0.09915355009047377,0.011523790871626602,0.07171976375659975,0.00029565197508547186,54.7129863543491,1,2,0.8074347735665075
147,노원구,상계9동,500.5632370110917,0.35495154206458873,0.10822434837918347,0.038796114038986605,0.08681961313540261,0.09982206354615868,0.010224473369551375,0.06824184209653311,0.00026873222465615174,50.05632370110917,1,1,0.7670799966304045
148,노원구,상계10동,381.2460558960888,0.2691470706446984,0.08195788604928675,0.02241412153152581,0.08681961313540261,0.08698477762906057,0.008540172903898297,0.07269673472384175,0.0002338362518774033,38.12460558960888,1,1,0.6285603766177141
149,노원구,상계3.4동,596.2947241681261,0.4237948517789893,0.12929866037429866,0.07467140770842594,0.08681961313540261,0.07128428246976719,0.01863153883668258,0.07868991895238898,0.00044291298021179,59.62947241681261,2,2,0.8831902732559552
150,노원구,상계6.7동,794.7012551079976,0.5664747856699952,0.17297583764447422,0.11784875230173344,0.08681961313540261,0.09981763451947119,0.017847136048392716,0.07440884330584568,0.00042666142717482996,79.47012551079976,3,3,1.136192602625315
151,노원구,중계2.3동,846.3523569760654,0.6036186022823975,0.1843463017204536,0.07994158359260906,0.09671614934772829,0.09319845482713612,0.020692801787505623,0.06286267274557099,0.00048561900404102003,84.63523569760655,3,3,1.1413765663034012
152,노원구,공릉1동,895.7188047285465,0.6391194573620743,0.19521382245916055,0.17442377293796432,0.06162843004948268,0.0870051403749093,0.02376464501772052,0.06934284080135561,0.0005492626115374993,89.57188047285466,4,4,1.2504981090026672
153,도봉구,쌍문1동,465.9575880508944,0.3015717398136456,0.09521837703411852,0.05003492285224459,0.024741340530814216,0.09175501722764878,0.018690009520116336,0.10486321359987978,0.00044412439790065704,46.595758805089446,1,1,0.6868746205784678
154,도봉구,쌍문2동,427.56407892310534,0.27630965495344956,0.08721038299242002,0.07238554828878024,0.024741340530814216,0.08665271076637897,0.018041698672014408,0.10467973770734425,0.00043069244904777817,42.756407892310534,1,1,0.6700210739112017
155,도봉구,쌍문3동,361.62198045362345,0.23292120400850247,0.07345639322599627,0.05517810654644739,0.024741340530814216,0.07986989538850076,0.016272623726181604,0.10411740003279883,0.0003940400865909344,36.162198045362345,1,1,0.5865569634592416
156,도봉구,쌍문4동,417.63329030671827,0.2697754143889616,0.08513905120024907,0.032636992824941265,0.024741340530814216,0.09881525673975484,0.015136111186796435,0.10839061151847083,0.00037049339082860007,41.76332903067183,1,1,0.6346347783899883
157,도봉구,방학1동,634.9679759050956,0.412776859044,0.1304700174720067,0.13740554955870213,0.02384165542060279,0.0868121621351209,0.028070831265526477,0.10068884011357908,0.0006384798035694397,63.496797590509566,2,2,0.920065915009538
158,도봉구,방학2동,449.7525354969574,0.29090917152849793,0.09183837954898603,0.0701631849641247,0.02384165542060279,0.08500270568819439,0.019529926408345562,0.1044650159006591,0.00046152611301369863,44.97525354969574,1,1,0.6857500394594105
159,도봉구,방학3동,609.4761816952487,0.39600381893390224,0.12515302142808676,0.04889199314242174,0.02384165542060279,0.10221166295876645,0.02250900662128359,0.10810821534636167,0.0005232478213052678,60.94761816952487,2,2,0.8267193738514254
160,도봉구,창1동,555.2308070563648,0.36031155509733737,0.1138386965131112,0.08324338053209727,0.09896536212325686,0.08720458118614254,0.024083850786713386,0.09409466860215605,0.0005558760371422208,55.52308070563649,2,2,0.8617420948408147
161,도봉구,창2동,651.3392341262522,0.42354878700386717,0.13388468159801234,0.07962410311765826,0.09896536212325686,0.0948641118549532,0.026267634696109366,0.10053356633501424,0.0006011204964361288,65.13392341262522,2,2,0.9576882467288714
162,도봉구,창3동,314.75198229762117,0.2020817757376137,0.0636804004997669,0.05251127055686075,0.09896536212325686,0.08276841025206087,0.013248922928556398,0.09417171458312162,0.00033139391218398484,31.475198229762118,1,1,0.6074278566812372
163,도봉구,창4동,591.3597639682832,0.3840836143894808,0.12137435757291302,0.07460791161343577,0.09896536212325686,0.09604063168039385,0.023283305002619905,0.09772151121074822,0.000539290027425103,59.135976396828326,2,2,0.8960766935928486
164,도봉구,창5동,540.7709140082367,0.3507972633967441,0.11082269875714681,0.12896056892501112,0.09896536212325686,0.0942332137643311,0.021498481615132806,0.09772854279834703,0.0005023113828098898,54.07709140082367,2,2,0.90300613137997
165,도봉구,도봉1동,474.49640420431496,0.3071900931023581,0.09699937570897678,0.10235570512413486,0.026090868196131354,0.0848742245415104,0.0207898017406894,0.09983551153411391,0.00048762868568326097,47.4496404204315,1,1,0.7381355799479148
166,도봉구,도봉2동,603.0772635072838,0.3917934714572029,0.12381835575447034,0.0865451774715855,0.026090868196131354,0.09271004884809753,0.02472166267371245,0.16184158443276103,0.0005690904645561867,60.30772635072838,2,2,0.9075211688339611
167,동대문구,회기동,408.70975852093386,0.1784522327630817,0.05463114356175522,0.0568290050161915,0.11830859199280253,0.08957593710552157,0.04466892993884429,0.19558096026815755,0.0009823654767580976,40.87097585209339,10,1,0.7380468006463543
168,동대문구,휘경1동,465.4044211693537,0.20390254040455133,0.062482576509743155,0.055559083116388346,0.10526315789473684,0.09795403324517182,0.04677066638611837,0.19781930931929897,0.0010259100457633325,46.540442116935374,10,1,0.7697513668760088
169,동대문구,휘경2동,798.7118664536778,0.35352468516062,0.10864108483253614,0.07035367324909518,0.10526315789473684,0.12350599618700733,0.06508487444359584,0.19403232374673635,0.0014053507209104861,79.87118664536779,3,3,1.0204057955143275
170,동대문구,청량리동,715.4961711377898,0.3161690515356058,0.0971168527184026,0.10013334179947933,0.148897885739991,0.12166244580764668,0.05891546961067441,0.19666320371954035,0.0012775306629689662,71.54961711377898,3,3,1.0395582509313401
171,동대문구,용신동,1015.1361977065253,0.45067784833651603,0.13861288545303463,0.3516413740554956,0.1493477282950967,0.11316255960474819,0.09113347262704194,0.1742469446804549,0.0019450354099969042,101.51361977065254,6,5,1.4688228130523882
172,동대문구,제기동,875.8610740576057,0.3881570645786199,0.1193251916284256,0.29512984951425486,0.11201079622132254,0.11539839250692112,0.07672526092080613,0.17714638113833978,0.0016465206415548638,87.58610740576057,4,4,1.2838929365086902
173,동대문구,전농1동,984.2320482628768,0.43680493554371497,0.13433308474805294,0.13315131119436155,0.18173639226270805,0.12220982738204395,0.08170475958050159,0.1873364692422365,0.0017496877742749582,98.42320482628769,4,4,1.2772767799536198
174,동대문구,전농2동,646.3826776235254,0.2851439146012428,0.08754558207704585,0.05028890723220522,0.18173639226270805,0.14382056390217898,0.04455899295544841,0.18085594232052196,0.0009800877608409006,64.63826776235254,3,2,0.9739502953513514
175,동대문구,답십리1동,936.7165214718201,0.41547515390134027,0.12775283618212024,0.11803924058670391,0.17273954116059378,0.15082999761310245,0.06268566145301527,0.18142499692376984,0.0013556429205998947,93.67165214718202,4,3,1.2289474278206456
176,동대문구,답십리2동,920.1369058401814,0.4080325429271962,0.12545678688304476,0.1323258619594895,0.17273954116059378,0.14263123070062844,0.06514307637598188,0.1685509729627059,0.0014065565705137077,92.01369058401815,4,3,1.2148800129696404
177,동대문구,장안1동,1245.4403987506107,0.5540617030750574,0.17050685761318063,0.28382754460600673,0.1138101664417454,0.14457959127574532,0.0879323663458091,0.17672611890541215,0.0018787136818197003,124.54403987506107,6,5,1.5314443482629567
178,동대문구,장안2동,1005.2265423864653,0.4462293912025449,0.13724053414784013,0.19442504285986412,0.1138101664417454,0.1430237326640144,0.07122194486963615,0.18689510379110907,0.0015325008624057718,100.52265423864654,4,4,1.292845915976754
179,동대문구,이문1동,855.6606228282528,0.37908905580552493,0.11652770627552911,0.0873071306114674,0.10121457489878542,0.08286017503784046,0.10427417558353708,0.18086123225548412,0.0022172894537465567,85.56606228282529,10,3,1.0521340504681684
180,동대문구,이문2동,698.8847937903813,0.3087121826860323,0.0948164048574515,0.038288145279065336,0.10121457489878542,0.13290255407136364,0.052506790166832525,0.2903669436357166,0.0011447532233253115,69.88847937903813,3,2,1.0188075955952474
181,동작구,노량진2동,495.276583167434,0.25097417544995304,0.08519835286735843,0.09727601752492222,0.15789473684210525,0.11166710065251614,0.03993954658447659,0.9916786568342663,0.0008843803273386388,49.527658316743405,6,7,1.7346285867555982
182,동작구,상도1동,1672.6272921577488,0.8595082894540151,0.29241023507561376,0.10127627150930218,0.21637426900584794,0.13736255262128216,0.11504274160507785,0.975816837021123,0.0024403966691258125,167.2627292157749,10,10,2.6977911962922616
183,동작구,상도2동,961.2319063961796,0.49181125791083724,0.16720576052755004,0.07886214997777637,0.21637426900584794,0.15408225091410388,0.05774561935829311,0.9897200679671623,0.0012532932638856138,96.12319063961797,9,9,2.1558013756615706
184,동작구,상도3동,906.3281067943377,0.46343327776351473,0.15754277772301337,0.058098926915994664,0.21637426900584794,0.14845732446837545,0.05640704054970348,0.9735080720222511,0.0012255600828889315,90.63281067943377,8,8,2.0738216884487004
185,동작구,상도4동,1047.672503877768,0.5364895784832614,0.18241917040329286,0.05282875103181155,0.21637426900584794,0.14861096795274678,0.06556291960045643,1.0,0.0014152550409062365,104.7672503877768,9,9,2.2022856564774167
186,동작구,사당1동,833.0422658377811,0.4255542210347115,0.14464458440825662,0.11137215061273732,0.19883040935672514,0.12085247475984388,0.063730553942476,0.8438813596679724,0.0013772913975863344,83.30422658377812,8,8,1.9088657537827227
187,동작구,사당3동,926.4410371655043,0.47382899432441933,0.1610826219912579,0.0544161534065655,0.19883040935672514,0.1672790655685326,0.05104082683704645,0.981759044245394,0.0011143808417377883,92.64410371655043,8,8,2.0882371157299406
188,동작구,사당4동,522.4169229453937,0.2650021303273182,0.0899750101931824,0.03568480538446885,0.19883040935672514,0.1412588585633089,0.03305032764960204,0.9835017233763554,0.0007416468891423817,52.24169229453938,6,7,1.7473032648509608
189,동작구,사당5동,457.19702480550086,0.2312920959026297,0.07849641019081975,0.025779414566004192,0.19883040935672514,0.1388810188881757,0.02910598209362463,0.969836044391602,0.000659926449138825,45.71970248055009,5,6,1.6722213753895812
190,동작구,대방동,1397.173614079656,0.7171352831285133,0.2439308188235971,0.10362562702393803,0.18488529014844804,0.15467406899638844,0.08485035292244543,0.9888497939613375,0.0018148593644228728,139.71736140796563,10,9,2.4779512350046677
191,동작구,신대방1동,942.088273874226,0.48191653973841014,0.16383651116379921,0.0603212902406502,0.13405308142150246,0.15058867158216932,0.05788840109787596,0.9595430515168603,0.0012562514698585925,94.20882738742262,8,8,2.0081475467612675
192,동작구,신대방2동,729.604338214639,0.37209053586434576,0.12643967102871334,0.07213156390881961,0.13405308142150246,0.1452002327449141,0.04591853192951019,0.9551870823506909,0.0010082552024571517,72.96043382146391,7,7,1.8510206992484965
193,동작구,흑석동,1150.3834581140006,0.5895775148622693,0.20049613760446586,0.08965648612610325,0.3094916779127305,0.12080149000904361,0.08909216043588719,0.9902196641866599,0.0019027427335368031,115.03834581140006,10,9,2.38933513113716
194,동작구,노량진1동,1135.5324303528462,0.581901503838813,0.19788237996061575,0.1299130103498635,0.17588843904633378,0.11124506371438027,0.09548164328222161,0.9878827856257898,0.002035122450827632,113.55324303528462,9,9,2.280194825818018
195,동작구,사당2동,994.984242216984,0.5092567375096012,0.17314611880902753,0.09937138865959744,0.22514619883040934,0.14064229759565225,0.06572354905748717,0.791342498127001,0.0014185830226258382,99.4984242216984,8,8,2.004628788588776
196,마포구,용강동,1212.4230262527856,0.3909982942017135,0.15392715442744506,0.15543844053590705,0.2699055330634278,0.2480176589072447,0.13025567774592092,0.4688210727273226,0.002755584022143527,121.24230262527857,10,7,1.8173638316089817
197,마포구,대흥동,731.3512148028128,0.2338647492490815,0.09206961074131531,0.09175185726077846,0.18938371569950518,0.14920517015660636,0.1295267185318535,0.48028479701303634,0.0027404811700042254,73.13512148028128,10,4,1.3660866186521765
198,마포구,염리동,699.3368654541503,0.22340783183514046,0.08795311718196684,0.03790716870912439,0.2802519118308592,0.17348233558275347,0.10634912897548152,0.48019997984268403,0.0022602791213023328,69.93368654541503,10,4,1.38955147395801
199,마포구,신수동,1167.3995014999005,0.37629216118311076,0.14813790512408034,0.07162359514889834,0.22672064777327935,0.22790039830490286,0.13646839832035945,0.47809517535987495,0.0028843015119671225,116.73995014999005,10,6,1.6652382812145061
200,마포구,서교동,1406.0616576810685,0.4542469067204837,0.178825745069859,0.6085465743856753,0.20242914979757085,0.15754374764705759,0.23835701574115115,0.46836512765770083,0.0049952683450740845,140.60616576810685,10,9,2.3083142670194983
201,마포구,합정동,1045.8199239567346,0.33658035608769266,0.13250486687444757,0.12330941647088704,0.2591093117408907,0.2082682223271675,0.13355256146408961,0.465924658335847,0.002823890103409915,104.58199239567347,10,6,1.659249393301022
202,마포구,망원1동,1184.4773901992705,0.3818703495694772,0.15033382727363254,0.10794336148326877,0.1452991452991453,0.20997790359319335,0.1503848924071017,0.4707872826336412,0.003172628689171976,118.44773901992706,10,6,1.6165967622594601
203,마포구,망원2동,1051.4947082894407,0.33843392338849154,0.1332345463348003,0.07987808749761889,0.1452991452991453,0.22619499083372235,0.12357907403525764,0.478062061123476,0.0026172556264131034,105.14947082894408,10,5,1.524681828512512
204,마포구,연남동,931.1464518750696,0.2991243074243789,0.11775983476052702,0.09581560734014859,0.206927575348628,0.17707342027769055,0.1396161767447416,0.46111370077203573,0.0029495183734777435,93.11464518750697,10,5,1.4974306226681504
205,마포구,성산1동,1094.4303406935,0.352458083532272,0.13875532866690313,0.08800558765635913,0.23076923076923078,0.21026081142499048,0.13855587243337078,0.4688166829785945,0.0029275505885478503,109.44303406935,10,6,1.6276215974617207
206,마포구,성산2동,2234.7407773599166,0.7249201920890336,0.2853795975868412,0.10445107625881009,0.18780926675663517,0.25327165675128377,0.23737954770410616,0.4722958146738511,0.004975016793341839,223.47407773599167,10,9,2.265507151820561
207,마포구,상암동,1796.1227770027358,0.5816534289244538,0.22898088231636926,0.14108832306813132,0.2078272604588394,0.25277142742712283,0.19062675447459812,0.3001528679153679,0.004006374776589343,179.61227770027358,10,8,1.9031009445848825
208,마포구,도화동,1223.0230951006704,0.39446061802773397,0.15529014058923601,0.12349990475585751,0.1779127305443095,0.23474671486876655,0.13890378478553933,0.443152912921082,0.002934758767977972,122.30230951006705,10,6,1.6679668064925248
209,마포구,서강동,1371.6917374773202,0.44302058401187133,0.17440636569677911,0.10648295129849514,0.25820962663067926,0.19583184529007236,0.1871973327175081,0.466609671455925,0.0039353227222067196,137.16917374773203,10,7,1.8317583771013304
210,마포구,공덕동,2168.517114911261,0.7032894114183897,0.27686437595989455,0.17010603847863356,0.2802519118308592,0.2338219050045687,0.249390807481354,0.4608655481464308,0.00522387060700079,216.85171149112614,10,9,2.374589998320131
211,마포구,아현동,1365.9634174433622,0.44114953022710274,0.1736698024679325,0.09702203314496158,0.3841655420602789,0.21391194085498416,0.17064664510720387,0.4771576819942856,0.003592419329316661,136.59634174433623,10,8,1.9577231758567495
212,서대문구,천연동,668.9685402996163,0.291355569082883,0.10337938565462548,0.05327322369674265,0.1938821412505623,0.1436770810544353,0.09734327995360957,0.3396116407615782,0.0020736925420515185,66.89685402996163,10,3,1.2225223214544365
213,서대문구,홍제1동,812.2537049647145,0.35483531230338744,0.12594388424745978,0.06736935678455774,0.1111111111111111,0.1472916985707816,0.11586076649622057,0.4721580665194121,0.002457344817580184,81.22537049647146,10,4,1.3945701960329304
214,서대문구,홍제3동,583.6789154389006,0.25356963710460784,0.0899480047810286,0.06978220839418375,0.1111111111111111,0.12674366198949336,0.09596965755672543,0.42128729832406997,0.002045233314765512,58.36789154389007,10,3,1.1684115792612202
215,서대문구,홍제2동,524.594422434072,0.22739338603893264,0.08064339908523371,0.031240078735157786,0.1111111111111111,0.15592247403982765,0.0696991292163165,0.4353333480326368,0.001500950592920636,52.45944224340721,10,3,1.111342926259216
216,서대문구,홍은1동,847.6622477404977,0.3705223878528528,0.13152000942068293,0.05473363388151629,0.06342780026990553,0.15405858042271353,0.11570227160427238,0.4361536532335037,0.002454061060585644,84.76622477404977,10,4,1.3261183366854472
217,서대문구,홍은2동,1018.8386653460443,0.44635881558355106,0.15847681296147265,0.0681948060194298,0.06342780026990553,0.14528814975708795,0.14803522956169884,0.4516073207167355,0.0031239474874716466,101.88386653460444,10,5,1.4813889348698814
218,서대문구,남가좌1동,604.158261111799,0.2626426183003798,0.09317308511435107,0.04412978601815988,0.1767881241565452,0.7637879236100388,0.014556114726016192,0.4388559288395091,0.0003584768052371984,60.4158261111799,7,7,1.793933580765
219,서대문구,남가좌2동,877.8016621270274,0.38387507715983804,0.13626635406217638,0.0724490443837704,0.1767881241565452,0.12213303223149374,0.15117871158533747,0.435044161047066,0.0031890753345300074,87.78016621270274,10,5,1.4777345046262274
220,서대문구,북가좌1동,678.3475888324873,0.29551077659449737,0.10485639500110423,0.03574830147945901,0.14260008996851103,0.16946621410324578,0.08358064016944358,0.4266155555079568,0.0017885529763590293,67.83475888324874,10,4,1.258377972824218
221,서대문구,북가좌2동,1202.6609910857992,0.5277977702962013,0.1874250897784136,0.1447076004825703,0.14260008996851103,0.15495025181716512,0.16436020343236016,0.40410270755671895,0.003462174457909186,120.26609910857992,10,7,1.7259437133319404
222,서대문구,충현동,642.517515785564,0.27963695014563383,0.09921388738534274,0.10940377166804241,0.10256410256410256,0.1337897138189672,0.10032826708530007,0.39443076590606185,0.0021355366321153405,64.25175157855641,10,3,1.2193674585734506
223,서대문구,북아현동,626.3939829144484,0.2724937282436452,0.09667475895825008,0.04838402438250047,0.2986954565901934,0.24423881581944204,0.05287225485448595,0.47826581306769755,0.0011523250586670554,62.63939829144485,5,5,1.4916248519162147
224,서대문구,신촌동,840.1449579051628,0.3671919968135814,0.1303361891954153,0.22972887167439202,0.15114709851551958,0.10610376093858331,0.16619610259742645,0.4733545082891547,0.003500211309762599,84.01449579051628,10,6,1.6240585280240727
225,서대문구,연희동,1420.978544013867,0.6245191736096202,0.22180566314307779,0.14070734649819036,0.1106612685560054,0.1260734710596791,0.23882638683267468,0.43291784446882603,0.005004992952510196,142.09785440138668,10,8,1.8955111541680736
226,서초구,서초1동,2705.643502532163,0.4591409195811074,0.2914360620650225,0.22287129341545495,0.36122357174988756,0.545495155955618,0.4989939600568532,0.5232152407745476,0.010395242933604701,270.56435025321633,10,10,2.9023762035984912
227,서초구,서초2동,2320.8787734245016,0.3931336934096145,0.24971137402287688,0.2701123880881326,0.36122357174988756,0.5003200438315729,0.4662624627593097,0.5633875678382221,0.009717099418243341,232.08787734245016,10,10,2.804151101699616
228,서초구,서초3동,3856.927796276728,0.6566462443054575,0.4162837270672704,0.4713315131119436,0.36122357174988756,0.5804168556112593,0.6696871889543228,0.5185188832308867,0.013931729677264878,385.6927796276728,10,10,3.6741079840310276
229,서초구,서초4동,3990.240999354122,0.6795164142599219,0.4307404882761363,0.17569369483776748,0.36122357174988756,0.7348776087392217,0.5473264513934128,0.5472213703328408,0.011396613731988768,399.0240999354122,10,10,3.4765995995891883
230,서초구,잠원동,4384.662470359204,0.747180275508079,0.47351237350838793,0.12921455330497175,0.6536212325686009,0.5907241936626768,0.7484263235747685,0.5259847690354782,0.015563076788050058,438.46624703592045,10,10,3.8686637211629633
231,서초구,반포본동,1578.0621207176325,0.2657018809540237,0.16915879016576205,0.0368277350942917,0.786774628879892,0.6973994227340173,0.22643541713992582,0.5243925388188241,0.00474827216550216,157.80621207176327,10,10,2.7066904137867365
232,서초구,반포1동,4026.861371224864,0.6857987187064917,0.43471167762043444,0.0892755095561623,0.786774628879892,0.5343417357120631,0.7594999703240308,0.5496306943933941,0.015792504781097547,402.6861371224864,10,10,3.8400329351924682
233,서초구,반포2동,2102.0344278270873,0.3555904699189837,0.2259794377016435,0.02241412153152581,0.786774628879892,0.6166416010576978,0.3423110356101078,0.5311099191591191,0.007149026965678639,210.20344278270875,10,10,2.8808212138589697
234,서초구,반포3동,2562.6735575573475,0.4346141145499791,0.27593210366605053,0.055051114356467076,0.786774628879892,0.6628352858693631,0.3887469355144733,0.5167005710175044,0.008111103466910926,256.26735575573474,10,10,3.1206547538537297
235,서초구,반포4동,2583.4919881414003,0.43818556159837163,0.278189697608357,0.22122039494571083,0.786774628879892,0.6422257835784257,0.4045314706598305,0.5297542715040363,0.008438133423851541,258.34919881414004,10,10,3.300881808774624
236,서초구,방배본동,2727.214406510819,0.4628414550770321,0.293775255788376,0.09403771668042415,0.3315339631129105,0.6221470492255928,0.4409949704529817,0.528150218334386,0.009193597975543822,272.72144065108193,10,10,2.7734806286717033
237,서초구,방배1동,2217.6645061312797,0.3754270613564403,0.23851860405589972,0.10813384976823925,0.3315339631129105,0.5562211794526971,0.40061592705788146,0.49561991579062364,0.008357009713602707,221.76645061312797,10,9,2.5060705005946917
238,서초구,방배2동,2820.646519674185,0.4788699373122871,0.30390722860173935,0.11905517810654645,0.3315339631129105,0.4536809644176207,0.6254537823260536,0.5505503898334441,0.01301528526304756,282.0646519674185,10,10,2.8630514437106016
239,서초구,방배3동,2792.6795918413923,0.47407215001233843,0.30087443673948433,0.06946472791923297,0.3315339631129105,0.5780242884917772,0.48614608261295755,0.5124669672932325,0.010129055759350709,279.2679591841392,10,10,2.752582616181934
240,서초구,방배4동,3065.325785153014,0.5208451975015252,0.3304407574055939,0.14566004190742268,0.3315339631129105,0.5353088438046435,0.5764483069329092,0.5201400603674727,0.011999971326964478,306.5325785153014,10,10,2.9603771710324778
241,서초구,양재1동,5858.381613691709,1.0,0.63332554468937,0.2220458441805829,0.30521817363922626,0.5912579369433909,1.0,0.5468549923639093,0.02077527517153775,585.838161369171,10,10,4.29870249181648
242,서초구,양재2동,3013.906769855054,0.5120241535868214,0.3248647723673672,0.32821131500412726,0.3243364822312191,0.5205792548620949,0.5827498849172961,0.5501400166504173,0.0121305297981462,301.3906769855054,10,10,3.1429058796193434
243,서초구,내곡동,2343.7037997274992,0.39704937631809295,0.2521865673813093,0.03676423899930154,0.3162393162393162,0.631313542126418,0.37308476110667665,0.5674850651394513,0.007786608625915581,234.37037997274993,10,9,2.574122867310566
