,자치구,동,edu_percent,동별_친환경자동차수,store_총_개소,백화점_개소,합계_사업체수,㎡당 매매평균가,행정구역코드,가구수별_승용차수,동별_수소차_대수,택시,clus,pca1,pca2,pca3,pca,sum1,sum_clus,cluster,총_점수_interval_10,수소충전소,pca_clus,업체명,동주소,경도,위도,주차장명,주차장구분,주차장유형,주차구획수,주차급지구분,주차부제시행구분,주차운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,주차요금정보,주차기본시간,주차기본요금,주차경도,주차위도
302,양천구,신정7동,26528.58901408752,243.6620149739931,1.0,0.0,1024,855.0,1115070.0,0.11437771342230192,0.194547938774159,5706007209.5185175,2,1190153901.1767209,-2075601839.7036958,-3072569510.933666,-63489450685.76381,1.1488569643607298,8,3,7,0,2,복지신정충전소,서울특별시  양천구 안양천로 669,37.5071347,126.8689771,신정7동 한사랑교회 앞,공영,노외,125.0,3,미시행,평일,09:00,19:00,00:00,00:00,혼합,5.0,150.0,126.860059,37.514721
303,양천구,신정7동,26528.58901408752,243.6620149739931,1.0,0.0,1024,855.0,1115070.0,0.11437771342230192,0.194547938774159,5706007209.5185175,2,1190153901.1767209,-2075601839.7036958,-3072569510.933666,-63489450685.76381,1.1488569643607298,8,3,7,0,2,복지신정충전소,서울특별시  양천구 안양천로 669,37.5071347,126.8689771,문화회관서측,공영,노외,23.0,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,혼합,5.0,150.0,126.862569,37.51638300000001
304,양천구,신정7동,26528.58901408752,243.6620149739931,1.0,0.0,1024,855.0,1115070.0,0.11437771342230192,0.194547938774159,5706007209.5185175,2,1190153901.1767209,-2075601839.7036958,-3072569510.933666,-63489450685.76381,1.1488569643607298,8,3,7,0,2,복지신정충전소,서울특별시  양천구 안양천로 669,37.5071347,126.8689771,밝은빛,공영,노외,23.0,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,혼합,5.0,150.0,126.861236,37.516217
305,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,목동타운홀,공영,노외,25.0,3,미시행,평일,09:00,19:00,00:00,00:00,혼합,5.0,150.0,126.876896,37.532877
306,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,우리,공영,노외,40.0,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,혼합,5.0,150.0,126.879154,37.53667100000001
307,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,광장,공영,노외,42.0,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,혼합,5.0,150.0,126.879401,37.535507
308,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,도서관,공영,노외,48.0,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,혼합,5.0,150.0,126.87662399999999,37.533463
309,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,양천사회단체봉사센터,공영,노외,20.0,3,미시행,평일,09:00,19:00,00:00,00:00,혼합,5.0,150.0,126.875401,37.53182329999999
310,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,목동노외,공영,노외,48.0,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,혼합,5.0,150.0,126.87656000000001,37.533411
311,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,목동체비지,공영,노외,50.0,2,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,유료,5.0,250.0,126.88063500000001,37.53700900000001
312,양천구,목5동,38123.91870040265,350.1637740443665,0.0,0.0,1537,1003.0,1115071.0,0.13701597727381698,0.2333889092868021,5785622638.206897,3,1206764038.363975,-2104569052.248567,-3115441447.3954325,-64375317106.661995,4.149549834928034,9,7,9,0,2,,,,,양평2동청사 공영주차장,공영,노외,93.0,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,250.0,126.885352,37.536396
313,양천구,신정4동,31800.391553898888,292.08291020944364,1.0,0.0,3043,855.0,1115072.0,0.1011151447859422,0.2637971818778252,5832861039.76,3,1216614901.1702244,-2121749062.072826,-3140876563.000046,-64900897386.461525,3.1859301835831197,9,7,9,0,2,목동충전소,서울특별시  양천구 목동로 193,37.5256,126.8618748,웃우물,공영,노외,79.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.851446,37.523757
314,강서구,염창동,32562.957586922705,530.9694886276095,1.0,0.0,2126,632.0,1116051.0,0.11344071228205785,0.2412533205196783,5998146986.043478,5,1251089953.6228259,-2181872950.3584604,-3229880424.516426,-66740015097.70115,3.7290965166499994,9,7,8,0,2,,,,,,,,,,,,,,,,,,,,
315,강서구,등촌1동,18702.900205595983,304.96828586622837,2.0,0.0,1892,621.0,1116052.0,0.09136802989354767,0.17204145096510395,6162007324.72,3,1285262629.9872296,-2241469869.3396316,-3318114784.6864705,-68563239013.86145,0.3469174323571482,7,3,7,0,2,,,,,,,,,,,,,,,,,,,,
316,강서구,등촌2동,17559.671735604552,286.3268760841005,0.0,0.0,737,621.0,1116053.0,0.10829031112910904,0.13628410049048495,6032830832.833333,3,1258318742.1650207,-2194480361.447137,-3248556711.162308,-67125939559.09135,-0.47572933386177274,6,3,4,0,2,공항로충전소,서울특별시  강서구 공항대로 468,37.553340000000006,126.8564504,등촌2-1,공영,노외,91.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.859126,37.549757
317,강서구,등촌3동,26420.48628669789,430.81074731905153,3.0,1.0,2657,621.0,1116054.0,0.08907611420958783,0.24928603160500096,6123163240.945946,4,1277163455.6710532,-2227344797.8505297,-3297198131.7216697,-68131026302.43215,2.5158022632907793,9,7,8,0,2,,,,,,,,,,,,,,,,,,,,
318,강서구,화곡본동,28890.33612707522,471.08395970252366,0.0,0.0,1356,613.0,1116055.0,0.0958347282552405,0.25336585100499553,6107008173.625,4,1273794519.7997,-2221469407.847268,-3288500218.1671076,-67951297797.8614,2.398917927109725,9,7,8,0,2,,,,,화곡본-2,공영,노외,100.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.84855309999999,37.5441208
319,강서구,화곡본동,28890.33612707522,471.08395970252366,0.0,0.0,1356,613.0,1116055.0,0.0958347282552405,0.25336585100499553,6107008173.625,4,1273794519.7997,-2221469407.847268,-3288500218.1671076,-67951297797.8614,2.398917927109725,9,7,8,0,2,,,,,화곡본-1,공영,노외,99.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.847571,37.5397032
320,강서구,화곡2동,15910.723449373854,259.439231558073,0.0,0.0,848,613.0,1116057.0,0.09847501976310273,0.1357945221624856,5982446250.0,2,1247809094.8918722,-2176151816.612521,-3221425408.2479095,-66565317952.79048,-0.912350411459526,6,3,4,0,2,,,,,,,,,,,,,,,,,,,,
321,강서구,화곡3동,18045.543835350916,294.2494752415048,1.0,0.0,1212,613.0,1116058.0,0.10060508556042964,0.15075385996246565,6092376749.75,3,1270738920.065539,-2216140872.4014077,-3280620629.8300333,-67788486235.6534,-0.16202843981853188,7,3,6,0,2,,,,,화곡5-3,공영,노외,17.0,5,미시행,평일,09:00,18:00,00:00,00:00,유료,5.0,50.0,126.83354409999998,37.5433295
322,강서구,화곡3동,18045.543835350916,294.2494752415048,1.0,0.0,1212,613.0,1116058.0,0.10060508556042964,0.15075385996246565,6092376749.75,3,1270738920.065539,-2216140872.4014077,-3280620629.8300333,-67788486235.6534,-0.16202843981853188,7,3,6,0,2,,,,,화곡7-1,공영,노외,86.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.834701,37.5446015
323,강서구,화곡4동,18016.963123601126,293.78343999695164,1.0,0.0,1482,613.0,1116059.0,0.09277923943115456,0.16321090853044906,5953719157.5,3,1241818113.0258775,-2165703580.312111,-3205956143.9746885,-66245669969.59965,-0.14194505685697134,7,3,6,0,2,,,,,,,,,,,,,,,,,,,,
324,강서구,화곡6동,19720.69110735225,321.56431874170613,0.0,0.0,1846,613.0,1116061.0,0.09441954223913268,0.17554102938376595,6151058899.25,3,1282979380.788161,-2237487906.7751274,-3312219409.7188344,-68441420576.69301,0.5480490195033845,7,3,7,0,2,,,,,화곡6-1,공영,노외,300.0,4,미시행,평일+토요일,07:00,23:00,07:00,23:00,유료,5.0,100.0,126.84626609999998,37.5529786
325,강서구,화곡8동,21302.951066166785,347.36454769710963,0.0,0.0,1259,613.0,1116063.0,0.09560564165264404,0.18727277672508366,5934693861.64,3,1237850978.2476485,-2158784876.3673563,-3195711887.611696,-66033987661.97495,0.5093025003395908,7,3,7,0,2,,,,,화곡2-1,공영,노외,60.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.85023840000001,37.5359807
326,강서구,화곡8동,21302.951066166785,347.36454769710963,0.0,0.0,1259,613.0,1116063.0,0.09560564165264404,0.18727277672508366,5934693861.64,3,1237850978.2476485,-2158784876.3673563,-3195711887.611696,-66033987661.97495,0.5093025003395908,7,3,7,0,2,,,,,화곡8-1,공영,노외,53.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.8466395,37.5384651
327,강서구,화곡8동,21302.951066166785,347.36454769710963,0.0,0.0,1259,613.0,1116063.0,0.09560564165264404,0.18727277672508366,5934693861.64,3,1237850978.2476485,-2158784876.3673563,-3195711887.611696,-66033987661.97495,0.5093025003395908,7,3,7,0,2,,,,,화곡8-2,공영,노외,110.0,5,미시행,평일,09:00,19:00,00:00,00:00,유료,5.0,50.0,126.8481274,37.5376472
328,강서구,가양1동,26640.398985439297,434.3966296174192,0.0,0.0,3512,784.0,1116064.0,0.14041523903962072,0.15945747468245405,6155122843.40625,4,1283829790.3412483,-2238970527.046246,-3314407086.669988,-68486615821.19809,3.802937336754677,9,7,9,0,2,복지마곡충전소,서울특별시  강서구 양천로 200,37.565115899999995,126.80653889999999,,,,,,,,,,,,,,,,
329,강서구,가양1동,26640.398985439297,434.3966296174192,0.0,0.0,3512,784.0,1116064.0,0.14041523903962072,0.15945747468245405,6155122843.40625,4,1283829790.3412483,-2238970527.046246,-3314407086.669988,-68486615821.19809,3.802937336754677,9,7,9,0,2,대영가스 충전소,서울특별시  강서구 양천로 242,37.565115899999995,126.80653889999999,,,,,,,,,,,,,,,,
330,강서구,가양2동,12514.382203107627,204.05870999700142,1.0,0.0,595,684.0,1116065.0,0.07699167691659248,0.13661048604248452,6137729566.142858,2,1280196486.5130117,-2232634792.3069944,-3305042193.069524,-68293118806.852165,-1.6986783255351194,4,3,3,0,2,,,,,영보빌딩,공영,노외,79.0,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,유료,5.0,150.0,126.853045,37.563296
331,강서구,가양3동,13112.195423873987,213.80661386223903,1.0,0.0,907,684.0,1116066.0,0.08127368148014577,0.13559506432515253,6121784414.75,2,1276870948.4672847,-2226835094.238267,-3296455861.7947564,-68115696172.40874,-1.375263252806959,5,3,3,0,2,대양가스충전소,서울특별시  강서구 양천로 551,37.5583883,126.8585873,가양3동,공영,노외,54.0,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,혼합,5.0,150.0,126.85968700000001,37.560525
332,강서구,발산1동,30866.374781109025,503.3051186939932,1.0,0.0,2340,784.0,1116067.0,0.11234316524718936,0.2309177780396921,6094421100.8292675,4,1271170062.7687473,-2216892118.1045055,-3281721760.0311027,-67811226360.16798,3.931627991412385,9,7,8,0,2,,,,,,,,,,,,,,,,,,,,
333,강서구,공항동,22742.307466232392,370.834600429747,0.0,0.0,2096,529.0,1116069.0,0.11708661661801867,0.16324717359178234,6122905160.72,3,1277108210.4250133,-2227248696.428778,-3297059260.1421447,-68128161637.64538,1.2616000770653661,8,3,8,0,2,(주)삼표에너지 김포충전소,서울특별시  강서구 오정로 390,37.5380632,126.7959011,공항동(송정역),공영,노외,11.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.81061399999999,37.560321
334,강서구,공항동,22742.307466232392,370.834600429747,0.0,0.0,2096,529.0,1116069.0,0.11708661661801867,0.16324717359178234,6122905160.72,3,1277108210.4250133,-2227248696.428778,-3297059260.1421447,-68128161637.64538,1.2616000770653661,8,3,8,0,2,강서가스충전소,서울특별시  강서구 벌말로 266,37.5549768,126.76673799999999,공항동(송정역),공영,노외,11.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.81061399999999,37.560321
335,강서구,공항동,22742.307466232392,370.834600429747,0.0,0.0,2096,529.0,1116069.0,0.11708661661801867,0.16324717359178234,6122905160.72,3,1277108210.4250133,-2227248696.428778,-3297059260.1421447,-68128161637.64538,1.2616000770653661,8,3,8,0,2,(주)에너지플러스 오곡동충전소,서울특별시  강서구 벌말로 271,37.555591,126.76601940000002,공항동(송정역),공영,노외,11.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.81061399999999,37.560321
336,강서구,방화1동,36803.22373846732,600.1109953264603,1.0,0.0,2677,549.0,1116070.0,0.11576991162783212,0.2671828393729771,6164047742.891892,5,1285694643.2954347,-2242222746.5534654,-3319214509.3648095,-68585953015.866165,4.836872749299081,9,7,9,0,2,,,,,,,,,,,,,,,,,,,,
337,강서구,방화2동,19364.22611913965,315.751823608251,3.0,0.0,3318,549.0,1116071.0,0.08918452370641143,0.18248578862909,6114514335.815789,3,1275357102.0057304,-2224194854.6219063,-3292539697.058745,-68034773503.15846,1.0091695957670452,8,3,8,1,2,한경에너지,서울특별시  강서구 개화동로 255,37.5706795,126.7948821,개화산역,공영,노외,324.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.805774,37.572362
338,강서구,방화2동,19364.22611913965,315.751823608251,3.0,0.0,3318,549.0,1116071.0,0.08918452370641143,0.18248578862909,6114514335.815789,3,1275357102.0057304,-2224194854.6219063,-3292539697.058745,-68034773503.15846,1.0091695957670452,8,3,8,1,2,한경에너지,서울특별시  강서구 개화동로 255,37.5706795,126.7948821,개화역,공영,노외,387.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.798208,37.577917
339,강서구,방화2동,19364.22611913965,315.751823608251,3.0,0.0,3318,549.0,1116071.0,0.08918452370641143,0.18248578862909,6114514335.815789,3,1275357102.0057304,-2224194854.6219063,-3292539697.058745,-68034773503.15846,1.0091695957670452,8,3,8,1,2,복지개화충전소,서울특별시  강서구 개화동로 416,37.5747135,126.79955749999999,개화산역,공영,노외,324.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.805774,37.572362
340,강서구,방화2동,19364.22611913965,315.751823608251,3.0,0.0,3318,549.0,1116071.0,0.08918452370641143,0.18248578862909,6114514335.815789,3,1275357102.0057304,-2224194854.6219063,-3292539697.058745,-68034773503.15846,1.0091695957670452,8,3,8,1,2,복지개화충전소,서울특별시  강서구 개화동로 416,37.5747135,126.79955749999999,개화역,공영,노외,387.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.798208,37.577917
341,강서구,방화3동,19777.852530851822,322.4963892308125,0.0,0.0,908,549.0,1116072.0,0.08823997332526935,0.18837886109574886,6162491895.458333,3,1285363885.2703917,-2241646531.705553,-3318376585.768073,-68568650286.400185,-0.14385309901179122,7,3,6,0,2,,,,,방화역(동),공영,노외,66.0,4,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,유료,5.0,100.0,126.813278,37.57725
342,강서구,방화3동,19777.852530851822,322.4963892308125,0.0,0.0,908,549.0,1116072.0,0.08823997332526935,0.18837886109574886,6162491895.458333,3,1285363885.2703917,-2241646531.705553,-3318376585.768073,-68568650286.400185,-0.14385309901179122,7,3,6,0,2,,,,,방화역(서),공영,노외,66.0,4,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,유료,5.0,100.0,126.812129,37.577527
343,강서구,방화3동,19777.852530851822,322.4963892308125,0.0,0.0,908,549.0,1116072.0,0.08823997332526935,0.18837886109574886,6162491895.458333,3,1285363885.2703917,-2241646531.705553,-3318376585.768073,-68568650286.400185,-0.14385309901179122,7,3,6,0,2,,,,,방화우체국,공영,노외,18.0,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,혼합,5.0,100.0,126.814605,37.579612
344,강서구,화곡1동,43416.48287390388,707.9463727466863,3.0,0.0,3104,613.0,1116073.0,0.09154769526656134,0.3985892891141352,6005859191.914286,6,1252702493.3635147,-2184684816.8155403,-3234033489.285689,-66825824383.48523,6.629770064660726,10,7,9,0,2,대흥에너지산업(주),서울특별시  강서구 곰달래로24길 19,37.52972379999999,126.84502930000001,여울,공영,노외,76.0,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,혼합,5.0,50.0,126.824149454,37.5350395309
345,강서구,우장산동,36841.331354133705,600.7323756525311,0.0,0.0,1684,759.0,1116074.0,0.113532077486574,0.2727313937569697,6134513185.64,5,1279534336.885088,-2231479085.816399,-3303311584.395423,-68257340985.664825,4.902734414510508,9,7,9,0,2,,,,,화곡5-2,공영,노외,25.0,5,미시행,평일,09:00,18:00,00:00,00:00,유료,5.0,50.0,126.83854790000001,37.5441769
346,구로구,신도림동,28597.234256053784,270.8194902459828,2.0,1.0,2864,701.0,1117051.0,0.08065535644616204,0.2944489044892793,5362870626.055553,3,1118584321.627351,-1950786042.6356728,-2887796198.481571,-59671422387.48924,1.8025651713216977,8,7,8,0,3,,,,,,,,,,,,,,,,,,,,
347,구로구,구로1동,16658.088522780658,157.7542430088988,1.0,0.0,736,527.0,1117052.0,0.07866076942375214,0.17586770660587986,5322716312.6,2,1110204484.721614,-1936172390.9272063,-2866174514.119845,-59224658372.96603,-2.162998597542249,4,3,3,0,3,,,,,구로4동 주택가 공동,공영,노외,198.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.878328,37.48977100000001
348,구로구,구로3동,20507.29221913585,194.20669759125718,1.0,0.0,7227,527.0,1117054.0,0.05524392038784017,0.3082782989844771,5945622850.85,2,1240131117.7168496,-2162761434.76343,-3201592079.452825,-66155493666.6438,2.279064097606645,8,7,6,0,2,동일석유(주)남부충전소,서울특별시  구로구 시흥대로 573,37.4842727,126.89976419999999,구로3동 마을공동,공영,노외,20.0,5,요일제,평일,10:00,18:00,23:59,23:59,유료,5.0,50.0,126.88840800000001,37.484981
349,구로구,구로3동,20507.29221913585,194.20669759125718,1.0,0.0,7227,527.0,1117054.0,0.05524392038784017,0.3082782989844771,5945622850.85,2,1240131117.7168496,-2162761434.76343,-3201592079.452825,-66155493666.6438,2.279064097606645,8,7,6,0,2,동일석유(주)남부충전소,서울특별시  구로구 시흥대로 573,37.4842727,126.89976419999999,구로디지털단지역,공영,노외,93.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.90161100000002,37.485258
350,구로구,구로4동,20652.502155142927,195.58185438075557,0.0,0.0,2042,527.0,1117055.0,0.05977557317918314,0.2869247762978242,5720884818.0,2,1193255038.1637502,-2081010672.9003303,-3080579404.088271,-63654972435.8443,-0.5353557397225392,6,3,6,0,2,,,,,구로리공원 지하,공영,노외,203.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.89157800000001,37.490848
351,구로구,구로4동,20652.502155142927,195.58185438075557,0.0,0.0,2042,527.0,1117055.0,0.05977557317918314,0.2869247762978242,5720884818.0,2,1193255038.1637502,-2081010672.9003303,-3080579404.088271,-63654972435.8443,-0.5353557397225392,6,3,6,0,2,,,,,대림노외,공영,노외,93.0,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,유료,5.0,150.0,126.893914,37.493238
352,구로구,구로5동,25913.51135498055,245.4042888484467,4.0,1.0,4907,527.0,1117056.0,0.06347984386466837,0.33900768234584033,5792581718.7,2,1208211684.837153,-2107094517.6689367,-3119184906.5349603,-64452686098.076126,2.0594029767382804,8,7,8,0,2,,,,,신도림역 환승,공영,노외,65.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.89216299999998,37.507776
353,구로구,구로5동,25913.51135498055,245.4042888484467,4.0,1.0,4907,527.0,1117056.0,0.06347984386466837,0.33900768234584033,5792581718.7,2,1208211684.837153,-2107094517.6689367,-3119184906.5349603,-64452686098.076126,2.0594029767382804,8,7,8,0,2,,,,,구로아트밸리 지하,공영,노외,245.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.889559,37.497057
354,구로구,고척1동,18747.286973814444,177.5392213206351,5.0,0.0,2590,459.0,1117061.0,0.07315910473445025,0.2128085976642387,5409244415.5625,2,1128253293.1223521,-1967649101.1362977,-2912766822.8028636,-60187409849.859406,-0.9556880416009039,6,3,6,0,3,,,,,고척1동 마을공동,공영,노외,88.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.863882,37.502261
355,구로구,고척2동,22460.40387150331,212.7029163986992,1.0,0.0,1407,459.0,1117062.0,0.07122863228439202,0.2618677886446608,5426902147.571428,2,1131937388.0888221,-1974074011.8800309,-2922276426.835128,-60383908412.39043,-0.8422681420664565,6,3,6,0,3,,,,,,,,,,,,,,,,,,,,
356,구로구,개봉2동,25632.214620307142,242.74037255465402,0.0,0.0,1170,455.0,1117064.0,0.07645586054149554,0.2784161827355245,5429703284.823529,2,1132522699.5850973,-1975094701.9769573,-2923785256.3173623,-60415084351.328865,-0.34691833905583547,6,3,6,0,3,,,,,,,,,,,,,,,,,,,,
357,구로구,개봉3동,16844.352576821155,159.51818758181562,1.0,0.0,990,455.0,1117065.0,0.07484211688974375,0.1869077825503513,5579883455.6,2,1163843818.452262,-2029718342.2691507,-3004653546.522153,-62086096497.40325,-2.094731967960513,4,3,3,0,3,,,,,,,,,,,,,,,,,,,,
358,구로구,오류1동,17220.68199212746,163.08207559648423,1.0,0.0,1125,430.0,1117067.0,0.06833829453315879,0.20926921025953554,5365154784.833333,2,1119056410.8315632,-1951610049.8957977,-2889026485.9811983,-59696857916.959045,-2.146609898322375,4,3,3,0,3,,,,,오류1동 텃골,공영,노외,84.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.83929499999999,37.495385
359,구로구,오류2동,34514.34908298099,326.85532947460126,0.0,0.0,1575,449.0,1117068.0,0.07946675528266693,0.3606893601561081,5602656183.25,3,1168599906.5973396,-2038012336.3431323,-3016917321.498878,-62339497201.73864,1.663783771388537,8,7,7,0,3,대성산업(주)오류동충전소,서울특별시  구로구 경인로8길 31,37.538042499999996,126.7280496,천왕역,공영,노외,330.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.83888999999999,37.4866
360,구로구,수궁동,19357.016652755163,183.31343988177503,0.0,0.0,1266,436.0,1117069.0,0.0769281072531763,0.20896449478760745,5382807177.5,2,1122739066.4462695,-1958032451.4230757,-2898532018.731606,-59893272418.63213,-1.5982442837913404,5,3,5,0,3,오승프라임산업(주),서울특별시  구로구 신정로 59,37.5069035,126.82690600000001,,,,,,,,,,,,,,,,
361,구로구,가리봉동,12320.796978694872,116.67953366812168,0.0,0.0,986,315.0,1117070.0,0.054991514142514894,0.18606395508962734,5450027418.2,1,1136757158.9651382,-1982480065.2544074,-2934728307.4072285,-60641214841.95361,-3.531446522189689,3,3,1,0,3,,,,,,,,,,,,,,,,,,,,
362,구로구,구로2동,27589.12757989993,261.27259023093103,5.0,0.0,7816,527.0,1117071.0,0.06001938043599744,0.3817381673708329,5509582384.205882,2,1149185475.3344202,-2004153904.9109488,-2966793405.913095,-61303769489.141785,3.805829533193826,9,7,8,0,3,한일가스산업(주),서울특별시  구로구 경인로 537,37.5018823,126.87566559999999,하늘공원 주차장,공영,노외,198.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.880518,37.487394
363,구로구,개봉1동,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,2,1122204878.5040126,-1957100600.604548,-2897146747.7175913,-59864643687.95768,0.04788026587297933,7,3,7,0,3,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,개봉1동 마을공동,공영,노외,56.0,5,요일제,평일,09:00,18:00,23:59,23:59,유료,5.0,50.0,126.844893,37.505741
364,구로구,개봉1동,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,2,1122204878.5040126,-1957100600.604548,-2897146747.7175913,-59864643687.95768,0.04788026587297933,7,3,7,0,3,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,개봉1동 노외,공영,노외,134.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.844893,37.505741
365,구로구,개봉1동,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,2,1122204878.5040126,-1957100600.604548,-2897146747.7175913,-59864643687.95768,0.04788026587297933,7,3,7,0,3,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,고척근린공원 지하,공영,노외,199.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.844427,37.505917
366,금천구,가산동,14526.096889627237,171.77656965369005,5.0,0.0,14339,456.0,1118051.0,0.05258439924403218,0.11799856430553132,5617469847.333333,2,1171684901.504418,-2043392688.993538,-3024882204.7730465,-62504082132.33462,4.364834277561068,9,6,4,0,3,,,,,가산디지털서측,공영,노외,160.0,3,요일제,평일,00:00,00:00,00:00,00:00,유료,30.0,900.0,126.87954540000001,37.4856589
367,금천구,가산동,14526.096889627237,171.77656965369005,5.0,0.0,14339,456.0,1118051.0,0.05258439924403218,0.11799856430553132,5617469847.333333,2,1171684901.504418,-2043392688.993538,-3024882204.7730465,-62504082132.33462,4.364834277561068,9,6,4,0,3,,,,,가산동,공영,노외,130.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.8955605,37.4766272
