,자치구,동,edu_percent,동별_친환경자동차수,총가구,면적_동,store_총_개소,백화점_개소,백화점_건물연면적,복합쇼핑몰_개소,복합쇼핑몰_건물연면적,전문점_개소,전문점_건물연면적,합계_사업체수,총_수급자_가구,㎡당 매매평균가,㎡당 전세평균가,수입차합계,수입화물차,수입특수차,주택건설현황,인구,면적,인구밀도,행정구역코드,구별_인구_비율,가구수_비율,동별_승용차수,가구수별_승용차수,동별_수소차_대수
173,노원구,상계6.7동,31068.430677174547,226.4102451838879,12838,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958,436.0,508.0,270.0,12458.0,91.0,13.0,636,35480,1.11,31964,1111077.0,0.06472562755399883,0.06229256836752518,794.7012551079976,0.061902263211403456,0.06229256836752518
174,노원구,중계2.3동,33087.70353911266,241.12563485113833,14612,1.7,4.0,1.0,59789.0,0.0,0.0,0.0,0.0,1361,2558.0,530.0,326.0,12458.0,91.0,13.0,636,37786,1.7,22227,1111078.0,0.06893242848803269,0.07090037458998893,846.3523569760654,0.05792173261538909,0.07090037458998893
175,노원구,공릉1동,35017.659041155865,255.19012697022765,16527,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2849,1306.0,452.0,313.0,12458.0,91.0,13.0,636,39990,1.41,28362,1111079.0,0.0729531523642732,0.08019234128447489,895.7188047285464,0.05419730167172181,0.08019234128447489
176,은평구,녹번동,26303.60520520192,212.2689832795397,12443,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895,740.0,742.0,417.0,12155.0,105.0,6.0,6704,34901,1.79,19498,1112051.0,0.07156742524596753,0.0684715916907415,858.8091029516104,0.06901945695986582,0.410829550144449
177,은평구,불광1동,31341.0911566523,252.9212821890392,15647,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,41585,3.13,13286,1112052.0,0.08527352737324316,0.08610262759664328,1023.282328478918,0.06539798865462504,0.5166157655798597
178,은평구,갈현1동,18985.533902301984,153.21245688647556,9627,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,25191,0.97,25970,1112055.0,0.051656256536235866,0.052975650020635576,619.8750784348304,0.06438922597224789,0.3178539001238134
179,은평구,갈현2동,23131.436089454663,186.6697124671394,10708,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,30692,0.96,31971,1112056.0,0.0629365180266822,0.058924198651809055,755.2382163201863,0.07053027795294979,0.3535451919108543
180,은평구,구산동,25724.03807524002,207.59190101421876,10936,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,34132,1.38,24733,1112057.0,0.06999052630283842,0.06017884165634888,839.886315634061,0.0768001385912638,0.3610730499380933
181,은평구,대조동,24575.455102467677,198.32288492533823,13667,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,32608,0.85,38362,1112058.0,0.06686543658979711,0.07520704360985005,802.3852390775654,0.05870968311096549,0.4512422616591003
182,은평구,응암1동,19734.675290055082,159.2579962515328,12357,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,26185,1.2,21821,1112059.0,0.05369453683463682,0.0679983491539414,644.3344420156418,0.052143274420623276,0.4079900949236484
183,은평구,응암2동,15891.74577682266,128.2457173557312,8596,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,21086,0.78,27033,1112060.0,0.04323861003227619,0.0473022423992296,518.8633203873143,0.06036101912369873,0.28381345439537764
184,은평구,신사1동,21800.466581635792,175.92884474209808,10010,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,28926,0.84,34436,1112065.0,0.05931518703374851,0.055083230155454674,711.7822444049821,0.07110711732317503,0.330499380932728
185,은평구,신사2동,16766.74894702522,135.30695599037045,7853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,22247,1.0,22247,1112066.0,0.04561933782547892,0.04321364699408447,547.432053905747,0.06970992664023265,0.2592818819645068
186,은평구,증산동,12369.123194973608,99.81830187054254,7069,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,16412,0.81,20262,1112067.0,0.033654181345429045,0.03889943596092998,403.8501761451485,0.057129746236405224,0.23339661576557985
187,은평구,수색동,8490.771503447031,68.52016749168487,6366,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,11266,1.29,8733,1112068.0,0.023101877104411625,0.03503095336359884,277.2225252529395,0.04354736494705301,0.21018572018159304
188,은평구,진관동,42572.18266600501,343.55571641246263,16337,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,56487,11.53,4899,1112071.0,0.11583132717884782,0.08989957353143486,1389.9759261461738,0.08508146698574853,0.5393974411886092
189,은평구,불광2동,22545.085989181123,181.937891917829,11462,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,29914,1.38,21677,1112072.0,0.06134116382934222,0.06307332507910304,736.0939659521066,0.064220377416865,0.37843995047461826
190,은평구,응암3동,19909.525191422006,160.6690275721498,10898,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,26417,0.63,41932,1112073.0,0.05417027227651713,0.05996973448892558,650.0432673182055,0.05964794157810658,0.3598184069335535
191,은평구,역촌동,37394.51532811392,301.77215963384776,17749,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,49617,1.16,42773,1112074.0,0.10174381646454746,0.09766955564726923,1220.9257975745695,0.06878842738039155,0.5860173338836154
192,서대문구,천연동,16111.950204283767,136.34013866534605,7578,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,19044,1.12,17004,1113052.0,0.05894515290330568,0.06055182222790434,668.9685402996162,0.0882777171152832,0.3027591111395217
193,서대문구,홍제1동,19562.939748669054,165.54258697536213,8980,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,23123,1.23,18799,1113062.0,0.07157050885229664,0.07175446867334137,812.2537049647145,0.09045141480676108,0.3587723433667068
194,서대문구,홍제3동,14057.769617432217,118.95755849944287,7474,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,16616,1.05,15825,1113064.0,0.051429986381082086,0.05972081279115295,583.6789154389006,0.07809458328055935,0.2986040639557647
195,서대문구,홍제2동,12634.733477776399,106.91575461186083,5485,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,268.0,562.0,341.0,11512.0,92.0,24.0,2081,14934,0.81,18437,1113065.0,0.04622384548718583,0.04382775731328257,524.594422434072,0.09564164492872781,0.21913878656641284
196,서대문구,홍은1동,20415.746186702985,172.75907824687386,8968,1.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,964,523.0,456.0,304.0,11512.0,92.0,24.0,2081,24131,1.58,15273,1113066.0,0.07469047913829392,0.07165858296910083,847.6622477404977,0.0945207680352919,0.35829291484550413
197,서대문구,홍은2동,24538.49000866658,207.64594527671164,11416,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176,617.0,456.0,304.0,11512.0,92.0,24.0,2081,29004,2.06,14080,1113068.0,0.08977343072923115,0.09121926663417207,1018.8386653460443,0.0892465544276493,0.45609633317086035
198,서대문구,남가좌1동,14551.009848953821,123.13138232016838,1310,0.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,797,155.0,708.0,426.0,11512.0,92.0,24.0,2081,17199,0.51,33724,1113069.0,0.05323449300482853,0.010467522712926192,604.158261111799,0.4611895122990832,0.05233761356463096
199,서대문구,남가좌2동,21141.64690479138,178.9016868886963,11654,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1243,619.0,708.0,426.0,11512.0,92.0,24.0,2081,24989,0.77,32453,1113070.0,0.07734616813173208,0.09312099976827622,877.8016621270274,0.07532192055320297,0.46560499884138107
200,서대문구,북가좌1동,16337.842385786802,138.2516497461929,6536,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,218.0,632.0,395.0,11512.0,92.0,24.0,2081,19311,0.52,37137,1113071.0,0.059771573604060914,0.05222574690968366,678.3475888324873,0.10378635080056416,0.2611287345484183
201,서대문구,북가좌2동,28965.807558499448,245.11013061780363,12652,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381,738.0,632.0,395.0,11512.0,92.0,24.0,2081,34237,0.84,40758,1113072.0,0.10597065742231027,0.10109549417094824,1202.6609910857992,0.095056986333054,0.5054774708547412
202,서대문구,충현동,15474.88349015724,130.94924786430605,7804,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825,349.0,543.0,357.0,11512.0,92.0,24.0,2081,18291,0.46,39763,1113073.0,0.05661446081465891,0.06235766965776794,642.517515785564,0.08233181903966735,0.3117883482888397
203,서대문구,북아현동,15086.551987123934,127.66316701745697,4211,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864,307.0,979.0,527.0,11512.0,92.0,24.0,2081,17832,0.97,18384,1113074.0,0.055193760059428006,0.03364789171307801,626.3939829144484,0.14875183636059094,0.16823945856539008
204,서대문구,신촌동,20234.69402624737,171.22700569518383,12791,2.63,3.0,1.0,84575.0,0.0,0.0,0.0,0.0,3720,447.0,651.0,402.0,11512.0,92.0,24.0,2081,23917,2.63,9094,1113075.0,0.07402810449424291,0.10220617024506788,840.1449579051628,0.06568250784967264,0.5110308512253394
205,서대문구,연희동,34223.934554909,289.60466757459454,18290,3.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2318,497.0,561.0,372.0,11512.0,92.0,24.0,2081,40452,3.05,13263,1113076.0,0.12520737897734308,0.14614579421329774,1420.9785440138667,0.07769155516751594,0.7307289710664887
206,마포구,용강동,21528.89087092575,201.75788321224562,8028,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550,217.0,915.0,509.0,20922.0,153.0,20.0,4175,22647,0.84,26961,1114059.0,0.058616468103499596,0.05028940840411937,1212.4230262527856,0.15102429325520497,0.40231526723295497
207,마포구,대흥동,12986.540300601253,121.7032914983215,7984,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1547,282.0,736.0,508.0,20922.0,153.0,20.0,4175,13661,0.88,15524,1114060.0,0.035358306652621005,0.050013781352577114,731.3512148028128,0.09160210606247655,0.4001102508206169
208,마포구,염리동,12418.064266653551,116.37582145103389,6585,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699,237.0,938.0,529.0,20922.0,153.0,20.0,4175,13063,0.43,30379,1114061.0,0.033810523373339306,0.041250093963767574,699.3368654541503,0.10620149817071378,0.3300007517101406
209,마포구,신수동,20729.412033885583,194.26557165744813,8403,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1230,197.0,819.0,483.0,20922.0,153.0,20.0,4175,21806,0.78,27956,1114063.0,0.05643973610036262,0.052638502593399986,1167.3995014999005,0.13892651451861246,0.4211080207471999
210,마포구,서교동,24967.31531037196,233.98105906682645,14553,1.65,3.0,0.0,0.0,0.0,0.0,1.0,29002.0,9686,219.0,765.0,574.0,20922.0,153.0,20.0,4175,26264,1.65,15918,1114066.0,0.06797822750343592,0.09116364729760204,1406.0616576810685,0.09661661909441822,0.7293091783808163
211,마포구,합정동,18570.533985231352,174.0336578156585,8227,1.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2044,301.0,891.0,642.0,20922.0,153.0,20.0,4175,19535,1.72,11358,1114068.0,0.05056178321198678,0.05153599438723095,1045.8199239567346,0.12712044778859055,0.4122879550978476
212,마포구,망원1동,21032.662627245638,197.10748293685407,9243,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802,417.0,638.0,427.0,20922.0,153.0,20.0,4175,22125,1.13,19580,1114069.0,0.05726539306706974,0.05790047357738856,1184.4773901992705,0.12814858706039928,0.4632037886191085
213,마포구,망원2동,18671.30064007827,174.97799197119778,7625,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1360,263.0,638.0,427.0,20922.0,153.0,20.0,4175,19641,0.67,29315,1114070.0,0.05083613944543805,0.04776491518203914,1051.4947082894407,0.13790094534943484,0.3821193214563131
214,마포구,연남동,16534.28705426818,154.9509808235346,8593,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1611,157.0,775.0,483.0,20922.0,153.0,20.0,4175,17393,0.64,27177,1114071.0,0.045017716683188436,0.05382871031596883,931.1464518750696,0.10836104409112877,0.43062968252775063
215,마포구,성산1동,19433.70495316532,182.1228598272591,8529,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488,320.0,828.0,348.0,20922.0,153.0,20.0,4175,20443,0.8,25554,1114072.0,0.05291192906079579,0.05342779824099827,1094.4303406935,0.12831871739869857,0.42742238592798615
216,마포구,성산2동,39682.09880447977,371.8805722139254,14494,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1747,1139.0,732.5,375.0,20922.0,153.0,20.0,4175,41743,2.07,20166,1114073.0,0.10804200238638158,0.09079405647848857,2234.7407773599166,0.15418385382640518,0.7263524518279085
217,마포구,상암동,31893.59688786853,298.89066904096967,11672,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2324,419.0,777.0,475.0,20922.0,153.0,20.0,4175,33550,8.4,3994,1114074.0,0.0868363361536809,0.07311633967275552,1796.1227770027358,0.1538830343559575,0.5849307173820442
218,마포구,도화동,21717.115377149228,203.52182814429065,8550,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047,313.0,710.5,396.5,20922.0,153.0,20.0,4175,22845,0.62,36847,1114075.0,0.05912894484145574,0.05355934751559799,1223.0230951006706,0.1430436368538796,0.4284747801247839
219,마포구,서강동,24357.01160837459,228.26160125686215,11465,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1779,158.0,889.0,524.0,20922.0,153.0,20.0,4175,25622,1.45,17670,1114076.0,0.06631656050460841,0.07181963968027262,1371.6917374773202,0.1196416692086629,0.574557117442181
220,마포구,공덕동,38506.17095499264,360.86037079503774,15219,0.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2781,624.0,938.0,539.0,20922.0,153.0,20.0,4175,40506,0.76,53297,1114077.0,0.1048403169073323,0.09533563857776442,2168.517114911261,0.14248749030233662,0.7626851086221154
221,마포구,아현동,24255.294324708368,227.30835828853475,10466,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630,272.0,1169.0,626.0,20922.0,153.0,20.0,4175,25515,1.01,25262,1114078.0,0.06603961600480382,0.06556165276002907,1365.9634174433622,0.13051437200872942,0.5244932220802325
222,양천구,목1동,28518.69447286632,261.9409029253757,10048,1.41,5.0,2.0,239441.0,0.0,0.0,0.0,0.0,2943,140.0,1003.0,523.0,19507.0,132.0,213.0,1459,32458,1.41,23020,1115051.0,0.0693332194085166,0.060479478027434856,1324.7498232385267,0.13184214005160497,0.18143843408230456
223,양천구,목2동,27900.136308195106,256.25951788441614,11276,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1145,405.0,1003.0,523.0,19507.0,132.0,213.0,1459,31754,1.03,30829,1115052.0,0.06782941182753206,0.06787087920355847,1296.016571788655,0.11493584354280374,0.2036126376106754
224,양천구,목3동,20411.54080039304,187.47763620245863,8242,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1233,475.0,1003.0,523.0,19507.0,132.0,213.0,1459,23231,0.53,43832,1115053.0,0.04962351408217539,0.049609062291213986,948.1564835681252,0.11503961217764197,0.14882718687364196
225,양천구,목4동,23977.036584818805,220.22630168003502,9282,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1352,406.0,1003.0,523.0,19507.0,132.0,213.0,1459,27289,0.57,47875,1115054.0,0.05829176857597539,0.055868880876856125,1113.7808221811617,0.11999362445390667,0.16760664263056838
226,양천구,신월1동,19662.944839739823,180.60186907902465,9423,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853,1006.0,437.0,274.0,19507.0,132.0,213.0,1459,22379,0.65,34429,1115057.0,0.0478035651347339,0.05671756781971723,913.3827190293606,0.09693120227415479,0.17015270345915168
227,양천구,신월2동,20079.41724038492,184.42711980262524,7961,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223,430.0,437.0,274.0,19507.0,132.0,213.0,1459,22853,0.61,37464,1115058.0,0.04881607194352177,0.04791770746182414,932.7286866248704,0.11716225180566141,0.14375312238547241
228,양천구,신월3동,15100.199741533072,138.69358425274223,7345,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955,790.0,437.0,274.0,19507.0,132.0,213.0,1459,17186,0.87,19754,1115059.0,0.036710848134659135,0.04420996876109764,701.4341753089321,0.09549818588276816,0.1326299062832929
229,양천구,신월4동,16988.383684542187,156.03633489623942,6432,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174,201.0,437.0,274.0,19507.0,132.0,213.0,1459,19335,0.52,37183,1115060.0,0.04130130621922695,0.03871457032966372,789.1440579307693,0.12269030751411215,0.11614371098899115
230,양천구,신월5동,13846.389370814597,127.17748133591087,5619,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013,346.0,437.0,274.0,19507.0,132.0,213.0,1459,15759,0.69,22839,1115061.0,0.03366264725672601,0.03382107753146462,643.1922011342639,0.11446737873896848,0.10146323259439385
231,양천구,신월6동,5987.889051469097,54.99806683826593,4147,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1387,90.0,437.0,274.0,19507.0,132.0,213.0,1459,6815,0.41,16622,1115062.0,0.014557455489218085,0.024961026610248044,278.14930203248997,0.06707241428321437,0.07488307983074413
232,양천구,신월7동,19634.828559527494,180.3436243044356,8409,1.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1384,536.0,437.0,274.0,19507.0,132.0,213.0,1459,22347,1.19,18779,1115063.0,0.047735210244689144,0.050614244698716136,912.0766621452755,0.1084643432209865,0.1518427340961484
233,양천구,신정1동,19046.14394258189,174.93662433647694,5774,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1148,173.0,855.0,432.0,19507.0,132.0,213.0,1459,21677,0.7,30967,1115064.0,0.04630402973437717,0.03475403126297859,884.7310961347446,0.15322672257269562,0.10426209378893576
234,양천구,신정2동,18439.886650503584,169.36822138440013,6770,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,359.0,855.0,432.0,19507.0,132.0,213.0,1459,20987,0.52,40360,1115065.0,0.044830127417787226,0.04074901136999741,856.5692445716605,0.1265242606457401,0.12224703410999223
235,양천구,신정3동,42876.44869004262,393.8152110991253,19346,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795,932.0,855.0,432.0,19507.0,132.0,213.0,1459,48799,2.72,17941,1115066.0,0.10423907122793152,0.11644466380560856,1991.6959339520877,0.10295130434984429,0.34933399141682564
236,양천구,신정6동,22405.160794198382,205.78880475066484,7757,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758,23.0,855.0,432.0,19507.0,132.0,213.0,1459,25500,0.96,26563,1115069.0,0.054470303004411025,0.0466898199700251,1040.7640795052814,0.13417095262411777,0.1400694599100753
237,양천구,신정7동,26528.58901408752,243.66201497399308,10774,1.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,983.0,855.0,432.0,19507.0,132.0,213.0,1459,30193,1.21,24953,1115070.0,0.06449497484753655,0.06484931292471967,1232.3054844118808,0.11437771342230191,0.194547938774159
238,양천구,목5동,38123.91870040265,350.16377404436656,12925,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537,22.0,1003.0,523.0,19507.0,132.0,213.0,1459,43390,1.81,23972,1115071.0,0.09268495872005468,0.07779630309560068,1770.9315062640849,0.137015977273817,0.23338890928680203
239,양천구,신정4동,31800.39155389889,292.08291020944364,14609,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3043,853.0,855.0,432.0,19507.0,132.0,213.0,1459,36193,1.01,35835,1115072.0,0.07731151673092738,0.08793239395927506,1477.1911501778295,0.10111514478594219,0.2637971818778252
240,강서구,염창동,32562.957586922705,530.9694886276095,13305,1.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2126,101.0,632.0,393.0,22535.0,201.0,35.0,4679,41016,1.74,23572,1116051.0,0.06795104794312894,0.06031333012991958,1509.3286769127799,0.11344071228205786,0.24125332051967832
241,강서구,등촌1동,18702.900205595983,304.9682858662284,9488,0.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,133.0,621.0,357.0,22535.0,201.0,35.0,4679,23558,0.59,39929,1116052.0,0.03902844712902846,0.04301036274127599,866.8998676299802,0.09136802989354767,0.17204145096510395
242,강서구,등촌2동,17559.671735604552,286.3268760841005,7516,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,202.0,621.0,357.0,22535.0,201.0,35.0,4679,22118,0.92,24041,1116053.0,0.036642804720258576,0.03407102512262124,813.9099784463835,0.10829031112910904,0.13628410049048495
243,강서구,등촌3동,26420.48628669789,430.81074731905153,13748,0.79,3.0,1.0,110026.0,0.0,0.0,1.0,38254.0,2657,3502.0,621.0,357.0,22535.0,201.0,35.0,4679,33279,0.79,42125,1116054.0,0.0551331900843424,0.06232150790125024,1224.6184181534134,0.08907611420958782,0.24928603160500096
244,강서구,화곡본동,28890.33612707522,471.08395970252366,13973,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356,812.0,613.0,390.0,22535.0,201.0,35.0,4679,36390,0.82,44378,1116055.0,0.06028717170495568,0.06334146275124888,1339.0986579104756,0.0958347282552405,0.25336585100499553
245,강서구,화곡2동,15910.723449373854,259.439231558073,7489,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848,426.0,613.0,390.0,22535.0,201.0,35.0,4679,20041,1.12,17894,1116057.0,0.03320184688483146,0.0339486305406214,737.4794230058764,0.09847501976310273,0.1357945221624856
246,강서구,화곡3동,18045.543835350916,294.24947524150485,8314,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1212,304.0,613.0,390.0,22535.0,201.0,35.0,4679,22730,0.47,48362,1116058.0,0.037656702743985776,0.03768846499061641,836.4306813494121,0.10060508556042964,0.15075385996246565
247,강서구,화곡4동,18016.963123601126,293.78343999695164,9001,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1482,469.0,613.0,390.0,22535.0,201.0,35.0,4679,22694,0.51,44498,1116059.0,0.03759706168376653,0.040802727132612265,835.1059341198222,0.09277923943115457,0.16321090853044906
248,강서구,화곡6동,19720.69110735225,321.56431874170613,9681,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,449.0,613.0,390.0,22535.0,201.0,35.0,4679,24840,1.12,22179,1116061.0,0.04115233155128054,0.04388525734594149,914.0755884170434,0.09441954223913267,0.17554102938376595
249,강서구,화곡8동,21302.951066166785,347.3645476971096,10328,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259,436.0,613.0,390.0,22535.0,201.0,35.0,4679,26833,0.53,50628,1116063.0,0.044454126912862754,0.04681819418127091,987.4150669885075,0.09560564165264403,0.18727277672508363
250,강서구,가양1동,26640.398985439297,434.3966296174192,8794,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512,112.0,784.0,381.5,22535.0,201.0,35.0,4679,33556,1.36,24674,1116064.0,0.05559209490880716,0.03986436867061351,1234.8116121144246,0.14041523903962072,0.15945747468245405
251,강서구,가양2동,12514.382203107627,204.0587099970014,7534,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,595,2060.0,684.0,343.0,22535.0,201.0,35.0,4679,15763,4.7,3354,1116065.0,0.026114500895444252,0.03415262151062113,580.0552938896077,0.07699167691659248,0.13661048604248452
252,강서구,가양3동,13112.195423873987,213.8066138622391,7478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,907,1438.0,684.0,343.0,22535.0,201.0,35.0,4679,16516,1.0,16516,1116066.0,0.027361993071696837,0.03389876608128813,607.7645901085301,0.08127368148014577,0.13559506432515253
253,강서구,발산1동,30866.374781109025,503.30511869399334,12735,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2340,531.0,784.0,381.5,22535.0,201.0,35.0,4679,38879,0.99,39272,1116067.0,0.06441068834066974,0.057729444509923025,1430.6902094229563,0.11234316524718935,0.2309177780396921
254,강서구,공항동,22742.307466232392,370.834600429747,9003,10.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096,532.0,529.0,334.0,22535.0,201.0,35.0,4679,28646,10.87,2635,1116069.0,0.04745771697334873,0.040811793397945585,1054.130809412022,0.11708661661801867,0.16324717359178234
255,강서구,방화1동,36803.22373846732,600.1109953264603,14735,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2677,493.0,549.0,309.0,22535.0,201.0,35.0,4679,46357,1.04,44574,1116070.0,0.07679946190510113,0.06679570984324427,1705.8696478361064,0.11576991162783212,0.2671828393729771
256,강서구,방화2동,19364.22611913965,315.751823608251,10064,6.41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3318,893.0,549.0,309.0,22535.0,201.0,35.0,4679,24391,6.41,3805,1116071.0,0.040408474994657155,0.0456214471572725,897.5530465813247,0.08918452370641143,0.18248578862909
257,강서구,방화3동,19777.852530851822,322.49638923081255,10389,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908,1311.0,549.0,309.0,22535.0,201.0,35.0,4679,24912,2.38,10467,1116072.0,0.04127161367171904,0.04709471527393721,916.7250828762233,0.08823997332526935,0.18837886109574883
258,강서구,화곡1동,43416.48287390388,707.9463727466862,21982,1.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3104,903.0,613.0,390.0,22535.0,201.0,35.0,4679,54687,1.11,49268,1116073.0,0.09059974056138805,0.0996473222785338,2012.4014373495513,0.09154769526656134,0.3985892891141352
259,강서구,우장산동,36841.331354133705,600.7323756525311,15041,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684,306.0,759.0,425.0,22535.0,201.0,35.0,4679,46405,2.96,15677,1116074.0,0.07687898331872679,0.06818284843924242,1707.6359774755595,0.113532077486574,0.2727313937569697
260,구로구,신도림동,28597.234256053784,270.81949024598276,12562,1.47,2.0,1.0,116445.0,0.0,0.0,0.0,0.0,2864,95.0,701.0,435.0,12047.0,157.0,38.0,7712,37615,1.47,25588,1117051.0,0.08578381065758085,0.07361222612231982,1013.1925876766875,0.08065535644616204,0.2944489044892793
261,구로구,구로1동,16658.088522780658,157.7542430088988,7503,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,736,41.0,527.0,331.0,12047.0,157.0,38.0,7712,21911,1.02,21481,1117052.0,0.04996966835885296,0.04396692665146996,590.1917529864123,0.07866076942375214,0.17586770660587983
