,자치구,동,면적_동,store_총_개소,백화점_개소,백화점_건물연면적,복합쇼핑몰_개소,복합쇼핑몰_건물연면적,전문점_개소,전문점_건물연면적,합계_사업체수,총_수급자_가구,㎡당 매매평균가,㎡당 전세평균가,수입차합계,수입화물차,수입특수차,주택건설현황,남자수,여자수,인구,면적,인구밀도,사용년수,세대수
1419,은평구,불광1동,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,18713,20768,41585,3.13,13286,15-20,4788
1420,은평구,불광1동,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,18713,20768,41585,3.13,13286,20-30,6925
1421,은평구,불광1동,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,18713,20768,41585,3.13,13286,30-40,1065
1422,은평구,불광1동,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,18713,20768,41585,3.13,13286,40-50,190
1423,은평구,불광1동,3.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1677,953.0,603.0,355.0,12155.0,105.0,6.0,6704,18713,20768,41585,3.13,13286,50-,0
1424,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,0-5,5886
1425,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,5-10,19608
1426,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,10-15,5179
1427,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,15-20,4788
1428,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,20-30,6925
1429,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,30-40,1065
1430,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,40-50,190
1431,은평구,갈현1동,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,967.0,342.0,219.0,12155.0,105.0,6.0,6704,11578,12293,25191,0.97,25970,50-,0
1432,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,0-5,5886
1433,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,5-10,19608
1434,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,10-15,5179
1435,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,15-20,4788
1436,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,20-30,6925
1437,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,30-40,1065
1438,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,40-50,190
1439,은평구,갈현2동,0.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1596,743.0,342.0,219.0,12155.0,105.0,6.0,6704,13376,14726,30692,0.96,31971,50-,0
1440,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,0-5,5886
1441,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,5-10,19608
1442,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,10-15,5179
1443,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,15-20,4788
1444,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,20-30,6925
1445,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,30-40,1065
1446,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,40-50,190
1447,은평구,구산동,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,741.0,356.0,253.0,12155.0,105.0,6.0,6704,14514,15912,34132,1.38,24733,50-,0
1448,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,0-5,5886
1449,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,5-10,19608
1450,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,10-15,5179
1451,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,15-20,4788
1452,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,20-30,6925
1453,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,30-40,1065
1454,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,40-50,190
1455,은평구,대조동,0.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2530,1025.0,409.0,296.0,12155.0,105.0,6.0,6704,14433,16173,32608,0.85,38362,50-,0
1456,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,0-5,5886
1457,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,5-10,19608
1458,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,10-15,5179
1459,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,15-20,4788
1460,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,20-30,6925
1461,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,30-40,1065
1462,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,40-50,190
1463,은평구,응암1동,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,533.0,568.0,357.0,12155.0,105.0,6.0,6704,14323,15689,26185,1.2,21821,50-,0
1464,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,0-5,5886
1465,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,5-10,19608
1466,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,10-15,5179
1467,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,15-20,4788
1468,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,20-30,6925
1469,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,30-40,1065
1470,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,40-50,190
1471,은평구,응암2동,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,654,468.0,568.0,357.0,12155.0,105.0,6.0,6704,10762,11253,21086,0.78,27033,50-,0
1472,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,0-5,5886
1473,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,5-10,19608
1474,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,10-15,5179
1475,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,15-20,4788
1476,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,20-30,6925
1477,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,30-40,1065
1478,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,40-50,190
1479,은평구,신사1동,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290,523.0,400.0,280.0,12155.0,105.0,6.0,6704,12814,13789,28926,0.84,34436,50-,0
1480,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,0-5,5886
1481,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,5-10,19608
1482,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,10-15,5179
1483,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,15-20,4788
1484,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,20-30,6925
1485,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,30-40,1065
1486,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,40-50,190
1487,은평구,신사2동,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,615.0,400.0,280.0,12155.0,105.0,6.0,6704,10199,10417,22247,1.0,22247,50-,0
1488,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,0-5,5886
1489,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,5-10,19608
1490,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,10-15,5179
1491,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,15-20,4788
1492,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,20-30,6925
1493,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,30-40,1065
1494,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,40-50,190
1495,은평구,증산동,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1017,345.0,522.0,326.0,12155.0,105.0,6.0,6704,9166,9441,16412,0.81,20262,50-,0
1496,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,0-5,5886
1497,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,5-10,19608
1498,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,10-15,5179
1499,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,15-20,4788
1500,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,20-30,6925
1501,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,30-40,1065
1502,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,40-50,190
1503,은평구,수색동,1.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625,390.0,556.0,319.0,12155.0,105.0,6.0,6704,7892,8036,11266,1.29,8733,50-,0
1504,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,0-5,5886
1505,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,5-10,19608
1506,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,10-15,5179
1507,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,15-20,4788
1508,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,20-30,6925
1509,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,30-40,1065
1510,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,40-50,190
1511,은평구,진관동,11.53,1.0,0.0,0.0,1.0,160220.0,0.0,0.0,1648,569.0,595.0,371.0,12155.0,105.0,6.0,6704,23767,26279,56487,11.53,4899,50-,0
1512,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,0-5,5886
1513,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,5-10,19608
1514,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,10-15,5179
1515,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,15-20,4788
1516,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,20-30,6925
1517,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,30-40,1065
1518,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,40-50,190
1519,은평구,불광2동,1.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,1211.0,603.0,355.0,12155.0,105.0,6.0,6704,13101,13975,29914,1.38,21677,50-,0
1520,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,0-5,5886
1521,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,5-10,19608
1522,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,10-15,5179
1523,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,15-20,4788
1524,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,20-30,6925
1525,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,30-40,1065
1526,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,40-50,190
1527,은평구,응암3동,0.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1844,965.0,568.0,357.0,12155.0,105.0,6.0,6704,12136,12967,26417,0.63,41932,50-,0
1528,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,0-5,5886
1529,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,5-10,19608
1530,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,10-15,5179
1531,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,15-20,4788
1532,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,20-30,6925
1533,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,30-40,1065
1534,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,40-50,190
1535,은평구,역촌동,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1083.0,448.0,308.0,12155.0,105.0,6.0,6704,21978,24226,49617,1.16,42773,50-,0
1536,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,0-5,5899
1537,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,5-10,7072
1538,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,10-15,3134
1539,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,15-20,12477
1540,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,20-30,9152
1541,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,30-40,2508
1542,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,40-50,610
1543,서대문구,천연동,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941,501.0,746.0,460.0,11512.0,92.0,24.0,2081,8807,9634,19044,1.12,17004,50-,41
1544,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,0-5,5899
1545,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,5-10,7072
1546,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,10-15,3134
1547,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,15-20,12477
1548,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,20-30,9152
1549,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,30-40,2508
1550,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,40-50,610
1551,서대문구,홍제1동,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163,372.0,562.0,341.0,11512.0,92.0,24.0,2081,10602,11795,23123,1.23,18799,50-,41
1552,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,0-5,5899
1553,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,5-10,7072
1554,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,10-15,3134
1555,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,15-20,12477
1556,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,20-30,9152
1557,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,30-40,2508
1558,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,40-50,610
1559,서대문구,홍제3동,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1201,393.0,562.0,341.0,11512.0,92.0,24.0,2081,8869,9554,16616,1.05,15825,50-,41
